Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-07-11,Deutschland,00,183169368,64713486,63366516,51330769,6052706,77.8,46.3,22.4,74.3,86.7,83.9,92.0,76.2,42.9,20.0,69.2,85.2,82.1,91.2,61.7,30.5,71.9,64.7,85.6,7.3,0.5,8.7,2.2,20.9
2022-07-11,Schleswig-Holstein,01,7058495,2353499,2322220,2029897,425376,80.9,60.7,30.9,93.6,88.0,84.6,93.9,79.8,57.7,30.1,87.9,87.1,83.9,92.9,69.7,46.7,80.0,73.3,91.9,14.6,0.6,17.4,3.8,41.5
2022-07-11,Hamburg,02,4471609,1603669,1559876,1213336,157394,86.6,52.8,29.8,80.5,96.9,96.1,98.6,84.2,47.2,24.3,75.6,94.8,93.4,98.2,65.5,28.5,77.0,71.3,91.3,8.5,0.7,10.2,3.1,28.0
2022-07-11,Niedersachsen,03,18467769,6394631,6216506,5319012,816844,79.9,52.9,27.2,81.1,88.3,84.9,94.7,77.7,48.7,24.3,75.5,86.3,82.8,92.6,66.5,38.5,77.1,70.6,89.1,10.2,0.7,12.2,3.0,29.2
2022-07-11,Bremen,04,1726725,619777,595256,448484,78601,91.1,48.8,23.0,78.5,102.4,104.2,98.8,87.5,44.2,19.8,72.7,98.7,98.9,98.3,65.9,27.8,77.2,70.4,91.0,11.6,0.5,13.8,3.6,34.4
2022-07-11,Nordrhein-Westfalen,05,41816105,14637361,14218709,11671941,1846738,81.7,51.3,28.2,80.5,90.8,88.9,94.3,79.3,48.3,24.5,75.1,88.4,86.0,93.1,65.1,34.8,75.9,69.3,88.8,10.3,0.6,12.3,3.3,29.7
2022-07-11,Hessen,06,13712822,4925415,4731900,3785704,432586,78.3,48.4,23.9,75.7,87.1,84.8,91.9,75.2,43.1,20.8,68.3,84.2,81.4,89.7,60.2,30.3,70.3,63.3,84.2,6.9,0.5,8.2,2.4,20.0
2022-07-11,Rheinland-Pfalz,07,9114612,3236664,3098094,2582107,316274,79.0,48.4,23.8,76.2,87.7,83.7,94.8,75.6,44.4,21.7,70.1,84.2,80.3,91.3,63.0,32.8,73.2,66.0,86.2,7.7,0.6,9.2,2.2,21.8
2022-07-11,Baden-Württemberg,08,23649301,8396509,8261775,6730367,528837,75.6,43.9,19.5,70.9,84.7,81.7,90.8,74.4,40.6,17.2,66.4,83.7,80.5,90.3,60.6,29.9,70.9,64.1,84.8,4.8,0.4,5.7,1.4,14.6
2022-07-11,Bayern,09,27788008,9894032,9876028,7694731,613958,75.3,46.1,21.4,74.3,83.8,81.0,89.4,75.2,43.2,19.5,70.0,84.1,81.3,89.6,58.6,26.7,68.4,60.9,83.7,4.7,0.3,5.6,1.3,14.3
2022-07-11,Saarland,10,2351379,822143,807891,675771,79204,83.6,47.1,18.9,78.6,92.2,90.4,95.2,82.1,43.8,17.0,73.5,91.0,88.5,94.9,68.7,33.5,78.7,71.7,89.8,8.0,0.5,9.4,2.4,20.6
2022-07-11,Berlin,11,8189747,2889194,2857973,2299029,247502,78.9,46.0,26.1,72.5,88.3,84.1,97.9,78.0,43.2,24.2,68.0,87.7,83.2,98.1,62.7,30.5,73.5,66.2,90.4,6.8,0.4,8.1,2.0,22.2
2022-07-11,Brandenburg,12,4863656,1720756,1724303,1394489,119074,68.0,33.4,11.0,60.1,76.2,72.3,82.1,68.1,30.0,9.3,55.0,76.9,71.9,84.4,55.1,19.7,64.3,53.6,80.5,4.7,0.3,5.6,1.5,11.7
2022-07-11,Mecklenburg-Vorpommern,13,3446395,1217213,1201658,956886,112089,75.6,34.3,10.7,63.2,84.7,79.8,91.8,74.6,31.0,8.7,58.0,84.0,78.5,91.9,59.4,21.4,68.9,58.0,84.7,7.0,0.6,8.2,1.6,17.9
2022-07-11,Sachsen,14,7349262,2676323,2623418,2013379,108810,66.0,25.3,7.7,47.5,75.0,68.0,85.5,64.7,23.7,6.9,44.6,73.7,66.6,84.3,49.6,14.6,58.2,47.3,74.3,2.7,0.2,3.2,0.6,7.0
2022-07-11,Sachsen-Anhalt,15,4494282,1617851,1603205,1245375,97737,74.2,31.3,8.7,58.2,83.2,77.4,91.2,73.5,28.7,7.6,53.6,82.7,76.6,91.3,57.1,17.6,66.1,54.1,82.8,4.5,0.4,5.3,1.1,11.1
2022-07-11,Thüringen,16,4134063,1506508,1478179,1127698,70573,71.1,30.8,11.4,54.6,79.8,73.9,88.3,69.7,29.4,10.8,52.5,78.4,71.5,88.3,53.2,19.0,61.7,50.4,77.7,3.3,0.2,3.9,1.2,7.8
2022-07-11,Bundesressorts,17,535138,201941,189525,142563,1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
