Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-04-13,Deutschland,00,172495179,63724585,63256538,49124527,76.6,42.0,21.9,65.5,85.9,79.5,88.9,76.1,39.3,19.0,63.0,85.7,84.0,88.8,59.1,30.3,68.6,63.0,79.3
2022-04-13,Schleswig-Holstein,01,6667520,2343957,2352764,2104581,80.5,54.5,30.1,81.7,90.2,84.9,91.4,80.8,51.8,28.7,77.6,90.9,89.8,92.9,72.3,43.3,78.4,71.9,89.9
2022-04-13,Hamburg,02,4098538,1543313,1541278,1122420,83.3,46.0,29.0,67.5,93.8,89.8,91.2,83.2,42.0,23.0,65.8,94.3,95.4,91.5,60.6,28.0,71.2,67.7,79.9
2022-04-13,Niedersachsen,03,17174730,6284948,6223272,5099348,78.5,47.4,26.6,70.8,87.5,79.0,91.5,77.8,44.3,23.2,68.0,87.0,84.9,90.8,63.7,38.7,73.9,69.1,82.6
2022-04-13,Bremen,04,1617360,614915,607464,443226,90.4,43.8,22.3,69.0,102.2,100.7,97.2,89.3,41.0,19.1,66.9,101.3,103.7,96.5,65.2,26.8,76.3,70.8,87.5
2022-04-13,Nordrhein-Westfalen,05,38859292,14431814,14166815,11070885,80.5,47.8,27.5,71.0,89.9,83.2,92.1,79.0,44.4,23.4,68.3,88.6,87.2,91.4,61.8,34.0,72.0,66.5,82.6
2022-04-13,Hessen,06,12868371,4835723,4701742,3582860,76.8,42.9,23.3,65.7,86.2,80.6,88.9,74.7,39.0,19.8,61.3,84.2,82.8,87.0,56.9,30.4,66.4,61.6,76.0
2022-04-13,Rheinland-Pfalz,07,8527082,3181982,3084546,2427951,77.6,43.8,23.3,67.5,86.7,79.1,91.3,75.3,40.8,20.8,64.0,84.3,81.8,88.8,59.2,33.0,68.7,63.4,78.3
2022-04-13,Baden-Württemberg,08,22345496,8220173,8246398,6360633,74.0,39.2,19.2,62.0,83.4,77.3,87.7,74.3,36.8,16.5,59.9,84.1,82.5,87.4,57.3,30.3,66.9,62.2,76.5
2022-04-13,Bayern,09,26480745,9732928,9836261,7416488,74.1,42.0,21.0,66.4,82.9,77.3,86.7,74.9,40.0,18.7,64.9,84.1,82.8,86.8,56.4,26.8,65.9,60.1,77.7
2022-04-13,Saarland,10,2224914,811891,810284,652270,82.5,42.5,18.5,69.7,91.6,84.7,92.4,82.3,39.9,16.2,66.8,91.7,91.0,92.8,66.3,34.7,75.8,70.6,84.2
2022-04-13,Berlin,11,7748824,2849017,2828620,2201575,77.8,42.5,25.4,65.1,87.4,80.8,91.6,77.2,40.2,22.9,63.2,87.1,85.0,92.0,60.1,30.2,70.3,64.4,84.0
2022-04-13,Brandenburg,12,4714240,1758195,1749374,1319543,69.5,29.2,10.7,52.0,78.2,68.5,82.2,69.1,27.1,8.6,49.9,78.4,74.5,84.4,52.1,19.4,60.8,53.2,72.3
2022-04-13,Mecklenburg-Vorpommern,13,3255502,1198610,1200499,922335,74.4,31.0,10.4,56.3,83.7,76.3,87.5,74.5,28.2,7.9,53.1,84.3,81.2,88.8,57.3,21.2,66.3,57.3,79.5
2022-04-13,Sachsen,14,7139021,2654671,2621551,1964323,65.4,23.6,7.5,44.0,74.5,66.6,81.1,64.6,22.5,6.4,42.7,73.8,67.7,82.8,48.4,15.2,56.7,47.2,70.8
2022-04-13,Sachsen-Anhalt,15,4252551,1570659,1598752,1191121,72.0,27.7,8.5,51.2,81.0,72.2,84.7,73.3,25.9,7.1,48.8,82.8,78.7,88.5,54.6,17.6,63.1,52.7,77.7
2022-04-13,Thüringen,16,3989526,1489727,1491882,1102457,70.3,29.0,11.2,51.0,79.1,71.0,84.4,70.4,28.3,10.4,50.4,79.3,74.5,86.3,52.0,19.0,60.3,50.3,74.5
2022-04-13,Bundesressorts,17,531467,202062,195036,142511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
