Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-02-09,Deutschland,00,167416973,63237364,62066928,45715094,76.0,40.2,19.5,64.3,85.5,78.9,88.7,74.6,34.5,12.6,60.1,84.6,82.7,88.3,55.0,24.5,64.3,58.1,75.9
2022-02-09,Schleswig-Holstein,01,6340166,2328012,2304199,1841648,80.0,51.9,26.4,80.3,89.9,84.6,91.3,79.2,43.5,16.8,73.4,90.1,88.7,92.5,63.3,33.6,73.3,66.3,85.7
2022-02-09,Hamburg,02,3880871,1508812,1486353,993410,81.4,42.2,25.1,63.8,92.1,87.9,89.9,80.2,35.5,15.0,61.3,91.6,92.5,89.4,53.6,21.4,63.2,59.4,72.9
2022-02-09,Niedersachsen,03,16646217,6233711,6094611,4750314,77.9,45.1,23.3,69.6,87.0,78.5,91.3,76.2,37.6,13.2,65.1,86.0,83.6,90.4,59.4,31.3,69.1,63.7,79.1
2022-02-09,Bremen,04,1574045,609554,595269,417280,89.6,41.7,19.8,67.5,101.6,99.8,97.0,87.5,35.6,11.9,63.4,99.9,101.9,96.0,61.4,21.5,72.1,66.1,84.3
2022-02-09,Nordrhein-Westfalen,05,37746178,14325840,13922888,10305906,79.9,45.7,24.5,69.9,89.5,82.8,91.9,77.7,39.3,16.3,65.6,87.7,86.1,90.9,57.5,27.2,67.3,61.1,79.3
2022-02-09,Hessen,06,12473975,4798681,4607906,3319004,76.3,40.9,20.5,64.5,85.8,80.1,88.7,73.2,33.3,11.8,58.3,83.2,81.6,86.6,52.7,24.3,61.8,56.6,72.2
2022-02-09,Rheinland-Pfalz,07,8280120,3155943,3024109,2266816,77.0,41.7,20.6,66.3,86.3,78.5,91.1,73.8,35.3,13.1,61.0,83.3,80.5,88.4,55.3,26.8,64.4,58.4,75.3
2022-02-09,Baden-Württemberg,08,21830081,8164341,8105660,6040085,73.5,37.8,17.3,61.1,83.0,76.8,87.4,73.0,32.7,11.1,57.3,83.2,81.4,86.9,54.4,26.0,63.8,58.8,73.9
2022-02-09,Bayern,09,25800663,9670060,9665988,6968839,73.6,40.5,19.2,65.4,82.5,76.8,86.5,73.6,35.8,13.2,62.2,83.2,81.6,86.4,53.0,21.7,62.2,55.8,75.1
2022-02-09,Saarland,10,2170579,807368,796687,615976,82.1,41.1,16.7,68.7,91.2,84.3,92.3,81.0,35.3,10.3,63.6,90.7,89.6,92.4,62.6,29.0,71.8,65.8,81.6
2022-02-09,Berlin,11,7532600,2827190,2778389,2056978,77.2,40.8,23.4,63.8,86.9,80.2,91.4,75.8,35.8,17.3,60.3,86.1,83.7,91.5,56.1,25.4,65.8,59.4,80.9
2022-02-09,Brandenburg,12,4565562,1745669,1716346,1216154,69.0,27.7,9.0,50.6,77.9,68.0,82.1,67.8,23.8,5.3,46.6,77.3,73.0,83.9,48.0,15.0,56.2,48.2,68.3
2022-02-09,Mecklenburg-Vorpommern,13,3156547,1189769,1177411,855198,73.9,29.5,8.9,54.6,83.3,75.6,87.3,73.1,24.5,4.2,49.4,83.1,79.5,88.3,53.1,15.9,61.7,52.1,75.7
2022-02-09,Sachsen,14,6912025,2634543,2569720,1809146,64.9,22.5,6.5,42.7,74.1,66.0,80.9,63.3,19.9,4.1,39.8,72.6,66.2,82.2,44.6,11.5,52.3,42.9,66.3
2022-02-09,Sachsen-Anhalt,15,4111139,1558966,1565504,1094563,71.5,26.2,7.0,49.5,80.6,71.6,84.5,71.8,22.3,3.9,44.8,81.4,76.8,87.9,50.2,12.8,58.2,47.3,73.4
2022-02-09,Thüringen,16,3871991,1477471,1461920,1026827,69.7,27.5,9.8,49.4,78.6,70.3,84.2,69.0,25.2,7.7,46.9,78.1,72.8,85.6,48.4,15.0,56.3,46.2,70.7
2022-02-09,Bundesressorts,17,524214,201434,193968,136950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
