Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-02-18,Deutschland,00,168949109,63367777,62456739,46728795,76.2,40.8,20.4,64.7,85.6,79.1,88.7,75.1,36.2,14.9,61.1,84.9,83.1,88.5,56.2,26.3,65.6,59.6,76.8
2022-02-18,Schleswig-Holstein,01,6415359,2332517,2320302,1896277,80.1,52.8,27.7,80.8,90.0,84.6,91.3,79.7,46.4,21.2,74.7,90.4,89.1,92.7,65.1,36.3,74.7,67.8,86.9
2022-02-18,Hamburg,02,3935194,1516385,1500434,1026168,81.9,43.0,25.8,64.6,92.5,88.3,90.2,81.0,37.4,17.5,62.5,92.3,93.2,89.9,55.4,23.5,65.2,61.5,74.6
2022-02-18,Niedersachsen,03,16813247,6248794,6138428,4858571,78.1,46.0,24.6,70.0,87.1,78.6,91.4,76.7,40.0,16.9,66.0,86.3,84.1,90.5,60.7,33.9,70.6,65.4,80.1
2022-02-18,Bremen,04,1587200,610918,599018,425361,89.8,42.4,20.8,67.8,101.7,100.0,97.0,88.1,37.3,14.2,64.4,100.3,102.4,96.1,62.5,23.3,73.4,67.6,85.2
2022-02-18,Nordrhein-Westfalen,05,38078294,14353288,14001128,10532659,80.1,46.3,25.4,70.2,89.6,82.9,92.0,78.1,41.0,18.8,66.5,88.0,86.4,91.1,58.8,29.3,68.7,62.7,80.1
2022-02-18,Hessen,06,12592860,4809144,4638985,3396388,76.4,41.6,21.6,64.8,85.9,80.2,88.7,73.7,35.3,14.6,59.3,83.5,82.0,86.7,54.0,26.2,63.1,58.2,73.1
2022-02-18,Rheinland-Pfalz,07,8361073,3162229,3044469,2321164,77.2,42.5,21.6,66.7,86.3,78.6,91.1,74.3,37.5,16.3,62.1,83.6,80.9,88.5,56.6,28.9,65.8,60.2,76.1
2022-02-18,Baden-Württemberg,08,21994345,8179413,8154382,6141102,73.7,38.3,18.0,61.4,83.1,76.9,87.5,73.4,34.3,13.2,58.3,83.5,81.7,87.0,55.3,27.4,64.8,59.9,74.7
2022-02-18,Bayern,09,26026449,9688168,9726374,7116264,73.7,41.0,19.9,65.7,82.6,76.9,86.6,74.0,37.4,15.4,63.2,83.5,82.0,86.5,54.2,23.3,63.4,57.3,75.9
2022-02-18,Saarland,10,2187192,808608,801468,626588,82.2,41.7,17.4,69.1,91.3,84.4,92.3,81.5,37.1,12.6,64.8,91.0,90.1,92.5,63.7,30.7,73.0,67.2,82.3
2022-02-18,Berlin,11,7597261,2832204,2794286,2100836,77.3,41.3,24.1,64.1,87.0,80.4,91.4,76.3,37.4,19.4,61.1,86.4,84.1,91.6,57.3,26.9,67.2,61.0,81.7
2022-02-18,Brandenburg,12,4619011,1750106,1729094,1252559,69.1,28.3,9.7,51.1,78.0,68.1,82.1,68.3,25.0,6.5,47.8,77.8,73.6,84.1,49.5,16.4,57.8,50.0,69.6
2022-02-18,Mecklenburg-Vorpommern,13,3182018,1191810,1183332,872716,74.0,29.9,9.3,55.2,83.4,75.8,87.3,73.5,25.3,4.8,50.3,83.4,80.0,88.4,54.2,17.4,62.9,53.5,76.6
2022-02-18,Sachsen,14,6977638,2639871,2585409,1853784,65.1,22.8,6.8,43.1,74.2,66.2,80.9,63.7,20.6,4.8,40.6,73.0,66.7,82.3,45.7,12.7,53.6,44.2,67.5
2022-02-18,Sachsen-Anhalt,15,4150058,1562046,1574719,1121200,71.6,26.7,7.4,50.1,80.7,71.7,84.6,72.2,23.2,4.7,45.8,81.8,77.4,88.0,51.4,14.2,59.5,48.8,74.5
2022-02-18,Thüringen,16,3905090,1480646,1470524,1048216,69.8,28.0,10.3,50.0,78.7,70.5,84.2,69.4,26.0,8.3,47.9,78.4,73.3,85.8,49.4,16.2,57.4,47.4,71.7
2022-02-18,Bundesressorts,17,526820,201630,194387,138942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
