Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-05-01,Deutschland,00,178553363,64498951,63010774,49318858,3996240,77.6,45.2,22.0,72.2,86.6,83.3,91.6,75.8,41.1,19.3,66.5,85.0,81.9,90.8,59.3,30.7,68.9,63.1,79.7,4.8,0.3,5.9,1.3,14.7
2022-05-01,Schleswig-Holstein,01,6864557,2351695,2318092,2107324,160350,80.8,59.6,30.2,92.4,88.4,85.1,93.8,79.6,55.7,28.9,85.6,87.7,84.8,92.9,72.4,43.6,78.5,71.9,90.2,5.5,0.2,11.7,1.7,29.3
2022-05-01,Hamburg,02,4321800,1598450,1548449,1130519,106853,86.3,50.8,29.2,77.9,96.8,95.8,98.1,83.6,44.7,23.4,71.4,94.4,93.2,97.4,61.0,28.5,71.6,68.0,80.7,5.8,0.4,6.9,1.8,19.8
2022-05-01,Niedersachsen,03,17959127,6364692,6173832,5133320,565491,79.5,51.5,26.8,79.3,88.1,84.4,94.2,77.1,46.7,23.6,72.6,85.9,82.5,92.1,64.1,39.2,74.3,69.5,83.2,7.1,0.5,8.5,1.7,20.9
2022-05-01,Bremen,04,1685554,617203,591815,438078,53785,90.7,47.4,22.5,76.7,102.1,103.9,98.3,87.0,43.0,19.4,70.7,98.3,98.5,97.9,64.4,27.2,75.4,69.4,87.7,7.9,0.4,9.4,1.5,25.6
2022-05-01,Nordrhein-Westfalen,05,40613898,14612280,14152388,11132166,1273666,81.5,51.6,27.6,79.0,90.6,88.5,94.1,79.0,46.6,23.7,72.6,88.2,85.7,93.1,62.1,34.4,72.3,66.7,83.2,7.1,0.4,8.5,1.8,21.4
2022-05-01,Hessen,06,13270319,4882682,4686768,3584702,274601,77.6,46.2,23.4,72.7,86.6,83.9,91.3,74.5,40.9,20.1,65.0,83.7,80.9,89.2,57.0,30.8,66.4,61.5,76.4,4.4,0.3,5.2,1.3,13.1
2022-05-01,Rheinland-Pfalz,07,8823477,3210477,3072933,2438779,218547,78.3,46.6,23.4,73.5,87.2,83.0,94.2,75.0,42.3,21.1,67.0,83.8,79.8,90.9,59.5,33.3,69.0,63.5,78.9,5.3,0.4,6.3,1.4,15.4
2022-05-01,Baden-Württemberg,08,23032657,8342056,8192356,6386043,376453,75.1,42.2,19.3,68.4,84.4,81.0,90.2,73.8,38.5,16.7,63.2,83.3,80.1,89.8,57.5,30.6,67.2,62.4,77.0,3.4,0.3,4.1,0.9,10.5
2022-05-01,Bayern,09,27210319,9843394,9806385,7427814,420585,74.9,44.7,21.1,72.3,83.5,80.6,88.9,74.6,41.4,19.0,67.7,83.7,81.0,89.1,56.5,27.2,66.0,60.0,78.1,3.2,0.2,3.8,0.8,10.0
2022-05-01,Saarland,10,2300950,818634,803919,654204,57597,83.2,46.0,18.6,77.0,92.0,89.7,94.7,81.7,41.9,16.5,70.8,90.7,88.3,94.7,66.5,35.2,76.0,70.7,84.6,5.9,0.4,6.9,1.5,15.4
2022-05-01,Berlin,11,8052120,2906913,2865352,2219798,163805,79.3,45.5,25.5,71.8,88.9,84.1,97.9,78.2,41.9,23.3,66.5,88.1,83.8,98.0,60.6,30.6,70.9,65.0,84.7,4.5,0.3,5.3,1.1,15.3
2022-05-01,Brandenburg,12,4805845,1760328,1733841,1325310,77076,69.5,29.3,10.7,52.1,78.3,68.6,82.3,68.5,27.3,8.8,50.1,77.7,73.5,84.0,52.4,19.8,61.1,53.4,72.6,3.0,0.2,3.6,0.9,7.7
2022-05-01,Mecklenburg-Vorpommern,13,3361014,1211762,1195328,926496,68444,75.2,33.3,10.4,61.3,84.4,79.1,91.4,74.2,29.5,8.1,55.7,83.7,78.3,91.6,57.5,21.7,66.6,57.5,79.9,4.2,0.2,5.0,0.9,11.0
2022-05-01,Sachsen,14,7251887,2668689,2613869,1971638,69593,65.8,24.6,7.5,46.2,74.9,67.7,85.0,64.4,22.7,6.5,43.1,73.5,66.5,83.9,48.6,15.4,56.9,47.3,71.0,1.7,0.1,2.0,0.4,4.5
2022-05-01,Sachsen-Anhalt,15,4397140,1608524,1597342,1199634,60869,73.8,29.8,8.5,55.7,82.8,76.7,90.7,73.2,26.8,7.2,50.6,82.6,76.5,91.2,55.0,18.0,63.6,53.1,78.2,2.8,0.3,3.3,0.6,7.0
2022-05-01,Thüringen,16,4069206,1499286,1468706,1101444,47906,70.7,30.1,11.3,53.5,79.5,73.2,87.8,69.3,28.7,10.6,51.2,78.0,71.1,87.8,51.9,19.2,60.2,50.0,74.8,2.3,0.1,2.7,0.8,5.3
2022-05-01,Bundesressorts,17,533493,201886,189399,141589,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
