Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-03-01,Deutschland,00,170059427,63465125,62748261,47451764,76.3,41.2,20.9,64.9,85.7,79.2,88.7,75.5,37.5,16.7,61.8,85.2,83.4,88.6,57.1,27.6,66.5,60.7,77.5
2022-03-01,Schleswig-Holstein,01,6495448,2335962,2334704,1958539,80.2,53.5,28.7,81.1,90.0,84.7,91.3,80.2,49.1,25.1,75.9,90.6,89.3,92.8,67.3,39.0,75.9,69.2,87.8
2022-03-01,Hamburg,02,4016501,1530094,1521963,1072443,82.6,44.2,26.7,66.2,93.2,89.1,90.8,82.2,39.9,20.7,64.0,93.3,94.4,90.8,57.9,25.2,68.1,64.4,77.4
2022-03-01,Niedersachsen,03,16930998,6258374,6170416,4934833,78.2,46.5,25.4,70.2,87.2,78.7,91.4,77.1,41.9,19.7,66.7,86.5,84.3,90.6,61.7,35.4,71.6,66.6,80.8
2022-03-01,Bremen,04,1596019,612018,602264,429879,90.0,42.9,21.4,68.1,101.9,100.2,97.1,88.6,39.2,16.9,65.4,100.6,102.8,96.2,63.2,24.2,74.2,68.5,85.7
2022-03-01,Nordrhein-Westfalen,05,38312450,14374215,14058260,10688995,80.2,46.8,26.1,70.4,89.7,83.0,92.0,78.4,42.3,20.6,67.1,88.2,86.7,91.1,59.6,30.8,69.6,63.9,80.7
2022-03-01,Hessen,06,12671205,4813760,4659706,3449248,76.5,42.0,22.1,65.0,85.9,80.3,88.7,74.0,36.8,16.8,60.1,83.7,82.2,86.7,54.8,27.5,64.1,59.2,73.8
2022-03-01,Rheinland-Pfalz,07,8405968,3167296,3056709,2349173,77.3,42.9,22.2,66.9,86.4,78.7,91.1,74.6,38.6,17.8,62.7,83.8,81.2,88.6,57.3,30.2,66.6,61.0,76.6
2022-03-01,Baden-Württemberg,08,22104373,8189204,8187803,6208192,73.8,38.6,18.4,61.6,83.2,77.0,87.5,73.7,35.3,14.6,58.9,83.7,82.0,87.1,55.9,28.3,65.4,60.6,75.2
2022-03-01,Bayern,09,26166677,9699321,9766302,7205503,73.8,41.3,20.4,65.9,82.7,77.0,86.6,74.3,38.5,16.8,63.8,83.7,82.3,86.6,54.8,24.5,64.1,58.1,76.4
2022-03-01,Saarland,10,2197340,809630,804378,632839,82.3,41.9,17.8,69.2,91.4,84.5,92.3,81.7,38.2,14.2,65.5,91.2,90.4,92.6,64.3,32.0,73.7,68.0,82.7
2022-03-01,Berlin,11,7643233,2836084,2806166,2131119,77.4,41.7,24.5,64.4,87.1,80.5,91.4,76.6,38.7,21.0,61.9,86.6,84.4,91.7,58.2,27.9,68.1,62.0,82.3
2022-03-01,Brandenburg,12,4648745,1752283,1736496,1272773,69.2,28.6,10.1,51.4,78.0,68.2,82.2,68.6,25.8,7.3,48.6,78.0,73.9,84.2,50.3,17.3,58.7,51.0,70.4
2022-03-01,Mecklenburg-Vorpommern,13,3205588,1193672,1189808,887974,74.1,30.3,9.8,55.6,83.5,75.9,87.4,73.9,26.6,6.4,51.3,83.7,80.4,88.5,55.1,18.5,64.0,54.7,77.5
2022-03-01,Sachsen,14,7021777,2643512,2597324,1882390,65.2,23.1,7.1,43.3,74.2,66.3,80.9,64.0,21.2,5.3,41.3,73.3,67.0,82.5,46.4,13.5,54.4,45.0,68.2
2022-03-01,Sachsen-Anhalt,15,4182839,1564742,1583191,1142821,71.8,27.1,7.9,50.5,80.8,71.9,84.6,72.6,24.2,5.7,46.8,82.2,77.9,88.2,52.4,15.2,60.7,50.1,75.5
2022-03-01,Thüringen,16,3931955,1483232,1478155,1064935,70.0,28.3,10.6,50.3,78.8,70.6,84.2,69.7,26.8,9.0,48.8,78.8,73.7,86.0,50.2,16.9,58.3,48.3,72.6
2022-03-01,Bundesressorts,17,528311,201726,194616,140108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
