Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-05-24,Deutschland,00,179868172,64540202,63090125,49613602,4895703,77.6,45.3,22.2,72.3,86.6,83.3,91.7,75.9,41.4,19.6,66.8,85.1,82.0,90.9,59.7,31.1,69.3,63.5,80.1,5.9,0.4,7.2,1.6,17.7
2022-05-24,Schleswig-Holstein,01,6967040,2353233,2321713,2125030,239968,80.8,59.8,30.5,92.5,88.4,85.2,93.8,79.8,56.2,29.6,85.9,87.8,84.8,93.0,73.0,44.7,79.2,72.6,90.7,8.2,0.3,14.9,2.5,36.8
2022-05-24,Hamburg,02,4357973,1600289,1551930,1139747,128478,86.4,51.0,29.4,78.1,96.9,95.9,98.1,83.8,45.0,23.8,71.6,94.6,93.5,97.4,61.5,29.0,72.2,68.6,81.2,6.9,0.5,8.3,2.3,23.5
2022-05-24,Niedersachsen,03,18103874,6367805,6180908,5158824,674545,79.6,51.6,26.9,79.4,88.1,84.4,94.2,77.2,47.0,23.9,72.8,86.0,82.6,92.1,64.5,39.7,74.7,69.9,83.5,8.4,0.5,10.1,2.1,24.7
2022-05-24,Bremen,04,1698254,617571,592589,440734,62687,90.8,47.6,22.6,76.9,102.2,103.9,98.3,87.1,43.2,19.6,70.9,98.4,98.6,97.9,64.8,27.5,75.9,69.9,88.0,9.2,0.4,11.0,2.0,29.3
2022-05-24,Nordrhein-Westfalen,05,40980816,14623184,14172395,11199319,1542520,81.6,51.8,27.8,79.1,90.6,88.5,94.1,79.1,46.9,24.1,72.9,88.3,85.8,93.1,62.5,35.0,72.8,67.2,83.6,8.6,0.5,10.3,2.4,25.5
2022-05-24,Hessen,06,13368114,4885196,4692011,3601555,347786,77.6,46.4,23.5,72.9,86.7,84.0,91.3,74.6,41.2,20.5,65.2,83.7,81.0,89.3,57.2,31.2,66.7,61.8,76.6,5.5,0.4,6.6,1.7,16.5
2022-05-24,Rheinland-Pfalz,07,8918521,3216730,3079520,2471109,268421,78.5,46.9,23.6,73.9,87.3,83.2,94.3,75.1,42.7,21.4,67.3,83.9,80.0,91.0,60.3,34.0,69.9,64.5,79.6,6.5,0.5,7.8,1.8,18.8
2022-05-24,Baden-Württemberg,08,23138314,8346316,8199967,6408429,447853,75.2,42.3,19.3,68.5,84.4,81.1,90.2,73.9,38.6,16.9,63.4,83.4,80.2,89.9,57.7,30.9,67.4,62.6,77.2,4.0,0.3,4.8,1.1,12.5
2022-05-24,Bayern,09,27344263,9846885,9815976,7463585,505676,74.9,44.8,21.2,72.3,83.6,80.6,89.0,74.7,41.7,19.2,67.9,83.7,81.0,89.1,56.8,27.6,66.3,60.3,78.4,3.8,0.3,4.6,1.0,12.0
2022-05-24,Saarland,10,2315193,818906,804593,657203,67895,83.2,46.1,18.6,77.1,92.0,89.7,94.8,81.8,42.2,16.7,71.0,90.8,88.3,94.7,66.8,35.7,76.4,71.0,84.9,6.9,0.4,8.1,1.9,18.0
2022-05-24,Berlin,11,8112422,2909480,2870263,2238584,197843,79.4,45.7,25.7,72.0,89.0,84.2,98.0,78.3,42.3,23.8,66.8,88.2,84.0,98.1,61.1,31.2,71.4,65.6,85.1,5.4,0.3,6.5,1.4,18.4
2022-05-24,Brandenburg,12,4837781,1761367,1735952,1334071,97101,69.6,29.4,10.9,52.3,78.3,68.6,82.3,68.6,27.5,9.0,50.3,77.8,73.6,84.1,52.7,20.3,61.4,53.9,72.9,3.8,0.3,4.5,1.2,9.6
2022-05-24,Mecklenburg-Vorpommern,13,3392359,1212332,1196606,931775,92662,75.3,33.4,10.5,61.4,84.4,79.2,91.4,74.3,29.8,8.4,55.9,83.8,78.4,91.6,57.8,22.2,67.0,57.9,80.2,5.8,0.4,6.8,1.1,15.0
2022-05-24,Sachsen,14,7287257,2670230,2617049,1985254,86626,65.8,24.7,7.6,46.3,74.9,67.8,85.0,64.5,22.9,6.7,43.3,73.6,66.6,84.0,48.9,15.7,57.3,47.7,71.4,2.1,0.2,2.5,0.4,5.6
2022-05-24,Sachsen-Anhalt,15,4424716,1609186,1598962,1208342,77455,73.8,29.9,8.6,55.9,82.9,76.7,90.7,73.3,27.0,7.4,50.8,82.7,76.6,91.2,55.4,18.5,64.0,53.5,78.6,3.6,0.3,4.2,0.8,8.9
2022-05-24,Thüringen,16,4087136,1499586,1470222,1108007,57457,70.7,30.2,11.3,53.6,79.5,73.2,87.8,69.3,28.9,10.7,51.4,78.1,71.2,87.8,52.3,19.5,60.5,50.3,75.1,2.7,0.2,3.2,0.9,6.4
2022-05-24,Bundesressorts,17,534139,201906,189469,142034,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
