Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-03-22,Deutschland,00,171600903,63632448,63071594,48506186,76.5,41.7,21.6,65.3,85.8,79.4,88.8,75.8,38.7,18.3,62.6,85.5,83.7,88.7,58.3,29.2,67.8,62.1,78.5
2022-03-22,Schleswig-Holstein,01,6633769,2341291,2346381,2079874,80.4,54.1,29.7,81.5,90.2,84.9,91.4,80.6,51.0,27.6,77.1,90.8,89.6,92.9,71.5,41.7,77.5,70.9,89.2
2022-03-22,Hamburg,02,4067720,1538757,1535580,1101804,83.1,44.8,27.1,67.0,93.7,89.6,91.2,82.9,41.2,22.1,65.3,94.0,95.1,91.3,59.5,26.8,69.9,66.3,78.9
2022-03-22,Niedersachsen,03,17087415,6276431,6204199,5039555,78.4,47.1,26.2,70.6,87.4,78.9,91.5,77.5,43.6,22.3,67.6,86.8,84.7,90.7,63.0,37.4,73.1,68.2,81.9
2022-03-22,Bremen,04,1608036,613871,605460,436921,90.3,43.4,22.0,68.6,102.1,100.5,97.2,89.0,40.5,18.5,66.4,101.0,103.3,96.4,64.2,25.8,75.3,69.7,86.5
2022-03-22,Nordrhein-Westfalen,05,38657377,14410318,14127783,10929079,80.4,47.5,27.0,70.8,89.8,83.1,92.1,78.8,43.7,22.6,67.9,88.5,87.0,91.3,61.0,32.7,71.1,65.5,81.8
2022-03-22,Hessen,06,12791961,4827665,4686989,3529228,76.7,42.5,22.8,65.4,86.1,80.5,88.8,74.5,38.3,18.9,60.9,84.0,82.6,86.9,56.1,29.2,65.5,60.7,75.0
2022-03-22,Rheinland-Pfalz,07,8482943,3177668,3074846,2397706,77.5,43.5,23.0,67.2,86.7,79.0,91.2,75.0,40.3,20.1,63.6,84.1,81.6,88.7,58.5,31.9,67.9,62.5,77.6
2022-03-22,Baden-Württemberg,08,22250450,8208219,8223152,6300607,73.9,38.9,18.8,61.9,83.3,77.2,87.6,74.1,36.2,15.8,59.6,83.9,82.3,87.3,56.7,29.4,66.4,61.6,76.0
2022-03-22,Bayern,09,26358850,9721110,9810877,7331731,74.0,41.7,20.8,66.2,82.8,77.2,86.7,74.7,39.5,18.1,64.6,84.0,82.6,86.7,55.8,25.8,65.2,59.3,77.1
2022-03-22,Saarland,10,2215562,811105,808451,645533,82.4,42.3,18.2,69.5,91.5,84.7,92.4,82.2,39.4,15.6,66.3,91.6,90.8,92.7,65.6,33.7,75.1,69.7,83.7
2022-03-22,Berlin,11,7702402,2844082,2818901,2169758,77.6,42.2,25.1,64.8,87.3,80.7,91.5,76.9,39.7,22.2,62.7,86.9,84.7,91.9,59.2,29.1,69.3,63.4,83.2
2022-03-22,Brandenburg,12,4688811,1756065,1744506,1301097,69.4,29.0,10.5,51.8,78.2,68.4,82.2,68.9,26.7,8.2,49.4,78.3,74.2,84.4,51.4,18.6,60.0,52.3,71.6
2022-03-22,Mecklenburg-Vorpommern,13,3234996,1196849,1196292,907775,74.3,30.7,10.1,55.9,83.7,76.1,87.4,74.3,27.6,7.4,52.5,84.0,80.8,88.7,56.4,20.0,65.3,56.3,78.6
2022-03-22,Sachsen,14,7094154,2650889,2612918,1931832,65.3,23.4,7.3,43.8,74.4,66.5,81.0,64.4,22.0,6.0,42.2,73.6,67.5,82.7,47.6,14.5,55.8,46.4,69.7
2022-03-22,Sachsen-Anhalt,15,4226942,1568374,1593234,1173300,71.9,27.5,8.3,50.9,80.9,72.1,84.7,73.1,25.3,6.6,48.2,82.6,78.4,88.4,53.8,16.7,62.2,51.7,76.8
2022-03-22,Thüringen,16,3969000,1487775,1487114,1088620,70.2,28.8,11.0,50.8,79.0,70.9,84.3,70.1,27.8,9.9,49.9,79.1,74.2,86.1,51.3,18.2,59.5,49.6,73.8
2022-03-22,Bundesressorts,17,530515,201979,194911,141766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
