Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-01-19,Deutschland,00,160422145,62592792,60754344,40667342,75.3,36.8,14.9,62.4,85.0,78.4,88.5,73.1,29.6,6.1,57.1,83.4,81.1,87.9,48.9,15.4,57.6,50.4,71.1
2022-01-19,Schleswig-Holstein,01,6001134,2298132,2254775,1581776,78.9,45.7,17.1,77.6,89.6,84.1,91.1,77.5,37.2,7.9,70.0,89.0,87.2,92.1,54.3,16.7,63.8,55.2,78.8
2022-01-19,Hamburg,02,3690206,1491488,1453507,852585,80.5,37.6,18.1,62.2,91.6,87.3,89.7,78.5,28.7,4.8,58.6,90.5,91.1,88.9,46.0,12.0,54.7,49.7,67.1
2022-01-19,Niedersachsen,03,15967413,6162063,5964968,4272348,77.0,40.3,15.8,67.8,86.7,77.9,91.2,74.5,32.5,5.7,62.5,84.8,82.0,90.0,53.4,19.0,62.8,56.3,74.8
2022-01-19,Bremen,04,1506911,603004,582384,369421,88.7,37.8,14.6,65.2,101.0,99.0,96.8,85.6,30.6,5.5,60.2,98.3,99.7,95.5,54.3,12.5,64.2,56.8,79.4
2022-01-19,Nordrhein-Westfalen,05,36225000,14192356,13638451,9201102,79.2,42.2,19.5,68.1,89.1,82.2,91.8,76.1,33.8,8.1,63.1,86.6,84.6,90.5,51.3,17.0,60.6,53.1,75.1
2022-01-19,Hessen,06,11897407,4741354,4512254,2895006,75.3,36.8,14.8,62.3,85.3,79.4,88.5,71.7,28.3,4.9,55.5,82.1,80.1,86.2,46.0,13.6,54.4,47.9,67.4
2022-01-19,Rheinland-Pfalz,07,7983531,3123833,2963694,2062575,76.2,37.8,14.8,64.4,85.9,78.0,90.9,72.3,30.0,5.8,58.1,82.3,79.1,88.0,50.3,16.8,59.1,52.2,71.6
2022-01-19,Baden-Württemberg,08,21024563,8086402,7933480,5482632,72.8,34.9,13.3,59.4,82.6,76.3,87.3,71.5,28.1,5.5,53.9,82.0,79.8,86.4,49.4,19.1,58.2,52.5,69.7
2022-01-19,Bayern,09,24727650,9576207,9458915,6195937,72.9,37.6,15.3,63.8,82.1,76.2,86.4,72.0,30.8,6.8,58.9,82.0,80.0,85.9,47.2,13.7,55.6,48.2,70.7
2022-01-19,Saarland,10,2097961,800794,779865,566449,81.4,38.3,13.1,66.8,90.8,83.7,92.1,79.3,30.4,3.7,60.5,89.3,87.7,91.9,57.6,20.5,66.4,59.1,78.2
2022-01-19,Berlin,11,7194844,2798179,2711008,1812958,76.4,38.0,19.9,61.8,86.4,79.6,91.1,74.0,31.0,11.0,57.4,84.5,81.9,90.7,49.5,17.1,58.3,50.6,76.4
2022-01-19,Brandenburg,12,4379186,1729885,1682655,1079036,68.3,25.7,7.0,48.7,77.4,67.3,81.9,66.5,21.5,3.0,44.1,76.1,71.2,83.4,42.6,9.4,50.1,41.5,63.1
2022-01-19,Mecklenburg-Vorpommern,13,3015696,1177916,1154225,749242,73.1,26.8,6.1,52.2,82.8,74.9,87.1,71.7,21.6,1.7,46.1,81.7,77.6,87.7,46.5,9.2,54.4,43.9,69.6
2022-01-19,Sachsen,14,6604360,2606880,2516939,1581702,64.3,20.9,5.0,41.0,73.5,65.2,80.6,62.0,17.3,1.7,36.9,71.4,64.6,81.5,39.0,6.6,46.0,36.4,60.2
2022-01-19,Sachsen-Anhalt,15,3892155,1540712,1526468,932710,70.7,23.8,5.0,46.8,79.9,70.6,84.3,70.0,19.6,1.9,41.2,79.7,74.3,87.1,42.8,7.1,49.8,38.3,65.8
2022-01-19,Thüringen,16,3706940,1462691,1428393,909795,69.0,25.7,8.3,47.2,78.0,69.5,83.9,67.4,22.2,5.0,43.5,76.6,70.8,84.9,42.9,9.9,50.1,39.9,64.7
2022-01-19,Bundesressorts,17,507188,200896,192363,122068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
