Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-04-12,Deutschland,00,172459530,63719934,63250855,49099191,76.6,42.0,21.9,65.5,85.9,79.5,88.9,76.1,39.3,19.0,63.0,85.6,84.0,88.8,59.0,30.2,68.6,62.9,79.2
2022-04-12,Schleswig-Holstein,01,6665803,2343845,2352453,2103287,80.5,54.5,30.1,81.7,90.2,84.9,91.4,80.8,51.7,28.6,77.5,90.9,89.8,92.9,72.3,43.2,78.4,71.9,89.9
2022-04-12,Hamburg,02,4095293,1541384,1540926,1121455,83.2,45.2,27.5,67.4,93.8,89.7,91.2,83.2,42.0,23.0,65.8,94.3,95.4,91.5,60.5,27.9,71.1,67.6,79.9
2022-04-12,Niedersachsen,03,17171816,6284690,6222744,5097217,78.5,47.4,26.6,70.8,87.5,79.0,91.5,77.8,44.3,23.2,67.9,87.0,84.9,90.8,63.7,38.6,73.8,69.1,82.6
2022-04-12,Bremen,04,1616860,614887,607358,442861,90.4,43.8,22.3,69.0,102.2,100.7,97.2,89.3,41.0,19.1,66.8,101.3,103.7,96.5,65.1,26.7,76.3,70.8,87.5
2022-04-12,Nordrhein-Westfalen,05,38851246,14431218,14165891,11064359,80.5,47.8,27.5,71.0,89.9,83.2,92.1,79.0,44.3,23.4,68.3,88.6,87.2,91.4,61.7,33.9,71.9,66.4,82.6
2022-04-12,Hessen,06,12865802,4835422,4701266,3581068,76.8,42.9,23.2,65.7,86.2,80.6,88.9,74.7,39.0,19.8,61.3,84.2,82.8,87.0,56.9,30.4,66.4,61.6,76.0
2022-04-12,Rheinland-Pfalz,07,8525347,3181871,3084370,2426501,77.6,43.7,23.3,67.4,86.7,79.1,91.3,75.3,40.8,20.8,64.0,84.3,81.8,88.8,59.2,32.9,68.7,63.3,78.3
2022-04-12,Baden-Württemberg,08,22342018,8219745,8245743,6358232,74.0,39.2,19.2,62.0,83.4,77.3,87.7,74.3,36.8,16.5,59.9,84.1,82.5,87.4,57.3,30.3,66.9,62.2,76.5
2022-04-12,Bayern,09,26476263,9732548,9835329,7413316,74.1,41.9,21.0,66.4,82.9,77.3,86.7,74.8,40.0,18.7,64.9,84.1,82.8,86.8,56.4,26.8,65.9,60.1,77.7
2022-04-12,Saarland,10,2224515,811863,810211,651972,82.5,42.5,18.4,69.7,91.6,84.7,92.4,82.3,39.9,16.2,66.8,91.7,91.0,92.8,66.3,34.7,75.8,70.5,84.2
2022-04-12,Berlin,11,7747458,2848898,2828362,2200586,77.8,42.5,25.4,65.0,87.4,80.8,91.6,77.2,40.2,22.9,63.1,87.1,85.0,92.0,60.1,30.1,70.3,64.4,84.0
2022-04-12,Brandenburg,12,4713361,1758151,1749226,1318856,69.5,29.2,10.7,52.0,78.2,68.5,82.2,69.1,27.1,8.6,49.9,78.4,74.5,84.4,52.1,19.4,60.8,53.2,72.3
2022-04-12,Mecklenburg-Vorpommern,13,3254865,1198542,1200397,921863,74.4,31.0,10.4,56.2,83.7,76.3,87.5,74.5,28.2,7.9,53.1,84.2,81.2,88.8,57.2,21.1,66.3,57.3,79.5
2022-04-12,Sachsen,14,7137125,2654554,2621238,1962855,65.4,23.6,7.5,44.0,74.5,66.6,81.1,64.6,22.4,6.4,42.7,73.8,67.7,82.8,48.4,15.2,56.6,47.1,70.7
2022-04-12,Sachsen-Anhalt,15,4251573,1570594,1598587,1190373,72.0,27.7,8.5,51.2,81.0,72.2,84.7,73.3,25.9,7.1,48.8,82.8,78.7,88.5,54.6,17.6,63.1,52.7,77.6
2022-04-12,Thüringen,16,3988746,1489663,1491721,1101901,70.3,29.0,11.2,51.0,79.1,71.0,84.4,70.4,28.2,10.4,50.3,79.3,74.5,86.3,52.0,18.9,60.2,50.3,74.5
2022-04-12,Bundesressorts,17,531439,202059,195033,142489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
