Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-04-28,Deutschland,00,178425837,64490067,62997417,49290457,3919356,77.6,45.1,22.0,72.1,86.6,83.3,91.6,75.8,41.1,19.3,66.5,85.0,81.9,90.8,59.3,30.6,68.8,63.1,79.7,4.7,0.3,5.8,1.2,14.4
2022-04-28,Schleswig-Holstein,01,6863337,2351650,2317955,2106949,159687,80.8,59.6,30.2,92.4,88.4,85.1,93.8,79.6,55.6,28.9,85.6,87.7,84.8,92.9,72.4,43.5,78.5,71.9,90.2,5.5,0.2,11.6,1.7,29.2
2022-04-28,Hamburg,02,4317961,1598229,1548153,1129443,104607,86.3,50.7,29.1,77.9,96.8,95.8,98.1,83.6,44.6,23.3,71.4,94.4,93.2,97.4,61.0,28.4,71.6,68.0,80.7,5.6,0.4,6.8,1.8,19.4
2022-04-28,Niedersachsen,03,17945595,6364362,6172830,5130485,556126,79.5,51.5,26.7,79.3,88.1,84.4,94.2,77.1,46.6,23.5,72.6,85.9,82.5,92.1,64.1,39.1,74.3,69.5,83.2,6.9,0.4,8.3,1.7,20.5
2022-04-28,Bremen,04,1684283,617161,591731,437762,52956,90.7,47.4,22.4,76.7,102.1,103.9,98.3,87.0,43.0,19.3,70.7,98.3,98.5,97.9,64.4,27.1,75.4,69.3,87.6,7.8,0.4,9.3,1.4,25.3
2022-04-28,Nordrhein-Westfalen,05,40581120,14611636,14150901,11126846,1248339,81.5,51.6,27.6,79.0,90.6,88.5,94.1,78.9,46.5,23.7,72.6,88.2,85.7,93.0,62.1,34.4,72.3,66.7,83.2,7.0,0.4,8.3,1.8,21.0
2022-04-28,Hessen,06,13261604,4882463,4686138,3583012,268425,77.6,46.2,23.4,72.7,86.6,83.9,91.3,74.5,40.8,20.0,64.9,83.7,80.9,89.2,56.9,30.7,66.4,61.4,76.3,4.3,0.3,5.1,1.3,12.8
2022-04-28,Rheinland-Pfalz,07,8817586,3210336,3072560,2437678,214271,78.3,46.6,23.4,73.4,87.2,82.9,94.2,75.0,42.3,21.0,66.9,83.8,79.8,90.9,59.5,33.2,69.0,63.5,78.8,5.2,0.4,6.2,1.4,15.1
2022-04-28,Baden-Württemberg,08,23020088,8341348,8191148,6383151,368692,75.1,42.2,19.2,68.4,84.4,81.0,90.2,73.8,38.4,16.7,63.2,83.3,80.1,89.8,57.5,30.6,67.2,62.3,77.0,3.3,0.2,4.0,0.9,10.3
2022-04-28,Bayern,09,27196139,9842844,9804823,7423711,412620,74.9,44.7,21.1,72.2,83.5,80.6,88.9,74.6,41.4,18.9,67.7,83.6,81.0,89.1,56.5,27.2,66.0,60.0,78.1,3.1,0.2,3.7,0.8,9.8
2022-04-28,Saarland,10,2299333,818599,803816,653841,56481,83.2,46.0,18.5,77.0,92.0,89.7,94.7,81.7,41.9,16.4,70.8,90.7,88.3,94.7,66.4,35.1,76.0,70.6,84.6,5.7,0.4,6.7,1.5,15.1
2022-04-28,Berlin,11,8033172,2901371,2859997,2215454,160098,79.2,45.4,25.5,71.8,88.8,83.9,97.9,78.1,41.8,23.2,66.4,87.9,83.6,97.9,60.5,30.5,70.7,64.8,84.5,4.4,0.3,5.2,1.0,15.0
2022-04-28,Brandenburg,12,4802971,1760247,1733645,1324515,75274,69.5,29.3,10.7,52.1,78.3,68.6,82.3,68.5,27.3,8.7,50.0,77.7,73.5,84.0,52.3,19.7,61.0,53.4,72.5,3.0,0.2,3.5,0.9,7.5
2022-04-28,Mecklenburg-Vorpommern,13,3357842,1211703,1195171,925843,66141,75.2,33.3,10.4,61.3,84.4,79.1,91.3,74.2,29.5,8.1,55.7,83.7,78.3,91.6,57.5,21.6,66.6,57.5,79.9,4.1,0.2,4.8,0.8,10.7
2022-04-28,Sachsen,14,7249105,2668550,2613533,1970524,68400,65.8,24.6,7.5,46.2,74.9,67.7,85.0,64.4,22.7,6.5,43.1,73.5,66.5,83.9,48.6,15.4,56.8,47.3,71.0,1.7,0.1,2.0,0.4,4.4
2022-04-28,Sachsen-Anhalt,15,4394869,1608475,1597128,1198902,59593,73.8,29.8,8.5,55.7,82.8,76.7,90.7,73.2,26.8,7.2,50.6,82.6,76.5,91.2,55.0,18.0,63.5,53.0,78.2,2.7,0.3,3.2,0.6,6.9
2022-04-28,Thüringen,16,4067389,1499208,1468494,1100787,47036,70.7,30.1,11.2,53.5,79.5,73.2,87.8,69.3,28.7,10.5,51.2,78.0,71.1,87.8,51.9,19.2,60.2,50.0,74.7,2.2,0.1,2.6,0.8,5.2
2022-04-28,Bundesressorts,17,533443,201885,189394,141554,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
