Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-01-24,Deutschland,00,162539147,62794239,61095818,42243410,75.5,37.9,16.5,63.0,85.2,78.5,88.5,73.5,30.8,7.7,57.9,83.7,81.5,88.0,50.8,18.2,59.7,52.8,72.5
2022-01-24,Schleswig-Holstein,01,6122523,2307697,2268883,1679529,79.3,47.6,19.9,78.5,89.7,84.3,91.2,77.9,38.6,9.6,71.0,89.4,87.7,92.3,57.7,22.9,67.4,59.5,81.3
2022-01-24,Hamburg,02,3751568,1497475,1460695,900832,80.8,39.5,21.1,62.7,91.7,87.4,89.8,78.9,30.3,7.1,59.3,90.7,91.4,89.0,48.6,15.1,57.6,53.1,69.0
2022-01-24,Niedersachsen,03,16161500,6183091,5996885,4413571,77.3,41.8,18.2,68.3,86.8,78.1,91.2,74.9,33.5,7.1,63.2,85.1,82.4,90.1,55.1,22.4,64.7,58.5,76.0
2022-01-24,Bremen,04,1527782,605006,585786,384942,89.0,39.1,16.3,65.9,101.1,99.2,96.9,86.1,31.9,7.1,61.0,98.7,100.3,95.6,56.6,15.8,66.8,59.8,80.9
2022-01-24,Nordrhein-Westfalen,05,36674964,14231887,13715787,9534648,79.4,43.3,21.1,68.6,89.2,82.4,91.8,76.5,35.2,10.3,63.7,86.9,85.0,90.6,53.2,20.2,62.6,55.5,76.2
2022-01-24,Hessen,06,12079094,4759579,4536932,3033929,75.6,38.1,16.8,63.0,85.4,79.6,88.6,72.1,29.5,6.6,56.1,82.4,80.5,86.3,48.2,17.2,56.8,50.8,68.8
2022-01-24,Rheinland-Pfalz,07,8076017,3134888,2977912,2129834,76.5,39.3,17.1,65.0,86.0,78.1,91.0,72.7,31.0,7.0,58.9,82.6,79.5,88.1,52.0,20.3,60.8,54.2,72.8
2022-01-24,Baden-Württemberg,08,21286135,8112141,7984214,5668204,73.1,35.9,14.7,60.0,82.7,76.4,87.3,71.9,29.4,7.0,55.0,82.4,80.3,86.6,51.1,21.5,60.0,54.6,71.0
2022-01-24,Bayern,09,25050654,9608542,9514991,6430777,73.1,38.6,16.7,64.4,82.2,76.4,86.4,72.4,32.1,8.4,59.8,82.3,80.5,86.0,48.9,16.1,57.6,50.5,72.0
2022-01-24,Saarland,10,2120122,803007,784122,582155,81.6,39.3,14.5,67.4,90.9,83.9,92.2,79.7,31.3,4.8,61.2,89.7,88.2,92.1,59.2,23.1,68.1,61.2,79.2
2022-01-24,Berlin,11,7293336,2806562,2726539,1887668,76.6,39.1,21.4,62.4,86.5,79.8,91.2,74.4,32.6,13.2,58.1,84.8,82.3,90.8,51.5,19.8,60.6,53.3,77.7
2022-01-24,Brandenburg,12,4438367,1734936,1692124,1123738,68.5,26.4,7.7,49.4,77.5,67.5,82.0,66.9,22.1,3.6,44.8,76.5,71.7,83.6,44.4,11.2,52.1,43.7,64.8
2022-01-24,Mecklenburg-Vorpommern,13,3057052,1181215,1160001,781553,73.3,27.6,7.1,52.8,82.9,75.1,87.2,72.0,22.3,2.1,47.0,82.1,78.1,87.9,48.5,11.1,56.6,46.4,71.5
2022-01-24,Sachsen,14,6689580,2615157,2528346,1647285,64.5,21.4,5.4,41.5,73.6,65.5,80.7,62.3,17.8,2.2,37.5,71.7,65.0,81.7,40.6,8.0,47.8,38.3,61.9
2022-01-24,Sachsen-Anhalt,15,3948149,1545564,1535085,975286,70.9,24.5,5.6,47.4,80.1,70.8,84.3,70.4,20.2,2.2,42.1,80.1,74.9,87.3,44.7,8.4,52.0,40.6,67.9
2022-01-24,Thüringen,16,3748286,1466406,1434560,941344,69.2,26.1,8.7,47.8,78.2,69.7,84.0,67.7,22.7,5.4,44.0,76.9,71.2,85.0,44.4,11.3,51.7,41.6,66.3
2022-01-24,Bundesressorts,17,514018,201086,192956,128115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
