Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-05-08,Deutschland,00,179045454,64512374,63039522,49419716,4345302,77.6,45.2,22.1,72.2,86.6,83.3,91.6,75.8,41.2,19.4,66.6,85.0,81.9,90.9,59.4,30.8,69.0,63.3,79.8,5.2,0.3,6.4,1.4,15.9
2022-05-08,Schleswig-Holstein,01,6931066,2352583,2320243,2118615,212529,80.8,59.7,30.4,92.5,88.4,85.1,93.8,79.7,56.0,29.3,85.8,87.8,84.8,93.0,72.8,44.2,78.9,72.4,90.5,7.3,0.3,13.8,2.1,34.4
2022-05-08,Hamburg,02,4337242,1599737,1550627,1134736,114613,86.4,50.9,29.3,78.0,96.9,95.9,98.1,83.7,44.8,23.6,71.5,94.5,93.4,97.4,61.3,28.7,71.9,68.3,80.9,6.2,0.4,7.5,2.0,21.2
2022-05-08,Niedersachsen,03,18011004,6365845,6176571,5142297,604499,79.5,51.6,26.8,79.3,88.1,84.4,94.2,77.2,46.8,23.7,72.7,85.9,82.6,92.1,64.3,39.3,74.5,69.7,83.3,7.6,0.5,9.0,1.8,22.3
2022-05-08,Bremen,04,1690273,617332,592133,439083,57052,90.8,47.5,22.5,76.8,102.2,103.9,98.3,87.1,43.1,19.4,70.8,98.3,98.5,97.9,64.6,27.3,75.6,69.6,87.8,8.4,0.4,10.0,1.6,27.0
2022-05-08,Nordrhein-Westfalen,05,40743950,14615307,14158960,11153362,1372923,81.5,51.6,27.7,79.0,90.6,88.5,94.1,79.0,46.7,23.9,72.7,88.3,85.8,93.1,62.2,34.6,72.5,66.9,83.3,7.7,0.5,9.2,2.0,23.0
2022-05-08,Hessen,06,13305901,4883577,4688827,3591063,300868,77.6,46.3,23.4,72.8,86.6,83.9,91.3,74.5,41.0,20.3,65.0,83.7,80.9,89.2,57.1,30.9,66.5,61.6,76.5,4.8,0.3,5.7,1.4,14.4
2022-05-08,Rheinland-Pfalz,07,8844957,3210898,3073875,2442431,235012,78.3,46.6,23.5,73.5,87.2,83.0,94.2,75.0,42.4,21.2,67.0,83.8,79.8,90.9,59.6,33.4,69.1,63.6,79.0,5.7,0.4,6.8,1.5,16.5
2022-05-08,Baden-Württemberg,08,23071887,8343654,8195115,6394535,402834,75.1,42.3,19.3,68.4,84.4,81.0,90.2,73.8,38.5,16.8,63.3,83.3,80.1,89.8,57.6,30.7,67.3,62.5,77.1,3.6,0.3,4.4,1.0,11.2
2022-05-08,Bayern,09,27258374,9844615,9809750,7440580,451288,74.9,44.7,21.2,72.3,83.5,80.6,88.9,74.7,41.5,19.1,67.8,83.7,81.0,89.1,56.6,27.3,66.1,60.1,78.2,3.4,0.2,4.1,0.8,10.7
2022-05-08,Saarland,10,2306445,818739,804147,655243,61720,83.2,46.0,18.6,77.1,92.0,89.7,94.8,81.7,42.0,16.5,70.9,90.7,88.3,94.7,66.6,35.3,76.1,70.8,84.7,6.3,0.4,7.3,1.7,16.4
2022-05-08,Berlin,11,8073925,2908138,2867543,2226460,175532,79.4,45.6,25.6,71.9,89.0,84.2,98.0,78.3,42.1,23.5,66.6,88.1,83.9,98.0,60.8,30.8,71.1,65.2,84.8,4.8,0.3,5.7,1.2,16.4
2022-05-08,Brandenburg,12,4817539,1760660,1734506,1328411,84672,69.6,29.3,10.8,52.2,78.3,68.6,82.3,68.5,27.4,8.9,50.1,77.7,73.5,84.0,52.5,19.9,61.2,53.6,72.7,3.3,0.2,4.0,1.0,8.4
2022-05-08,Mecklenburg-Vorpommern,13,3372440,1211928,1195695,928280,77553,75.2,33.3,10.5,61.3,84.4,79.2,91.4,74.2,29.6,8.2,55.8,83.7,78.4,91.6,57.6,21.8,66.7,57.6,80.0,4.8,0.3,5.7,1.0,12.5
2022-05-08,Sachsen,14,7264330,2669198,2614936,1976527,75571,65.8,24.6,7.6,46.3,74.9,67.7,85.0,64.5,22.8,6.6,43.2,73.6,66.6,83.9,48.7,15.5,57.0,47.5,71.2,1.9,0.1,2.2,0.4,4.9
2022-05-08,Sachsen-Anhalt,15,4407024,1608779,1597985,1202769,66720,73.8,29.8,8.6,55.8,82.8,76.7,90.7,73.3,26.8,7.3,50.6,82.7,76.5,91.2,55.2,18.2,63.7,53.2,78.4,3.1,0.3,3.6,0.7,7.7
2022-05-08,Thüringen,16,4075350,1499491,1469178,1103543,51274,70.7,30.2,11.3,53.5,79.5,73.2,87.8,69.3,28.8,10.6,51.3,78.0,71.2,87.8,52.0,19.3,60.3,50.1,74.9,2.4,0.1,2.8,0.8,5.7
2022-05-08,Bundesressorts,17,533747,201893,189431,141781,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
