Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-06-24,Deutschland,00,182630015,64692551,63336470,51226319,5668784,77.8,46.2,22.3,74.2,86.7,83.8,92.0,76.2,42.8,19.9,69.1,85.2,82.1,91.2,61.6,30.2,71.8,64.5,85.5,6.8,0.4,8.1,2.0,19.7
2022-06-24,Schleswig-Holstein,01,7030985,2353017,2320982,2025818,403665,80.8,60.6,30.8,93.6,88.0,84.6,93.8,79.7,57.6,29.9,87.8,87.1,83.8,92.9,69.6,46.4,79.9,73.1,91.8,13.9,0.5,16.5,3.3,39.9
2022-06-24,Hamburg,02,4454087,1602324,1558328,1208744,147357,86.5,52.7,29.7,80.4,96.8,96.1,98.6,84.1,47.1,24.1,75.4,94.7,93.3,98.1,65.3,28.2,76.7,71.1,91.0,8.0,0.6,9.5,2.8,26.5
2022-06-24,Niedersachsen,03,18401809,6393177,6213946,5309248,764662,79.9,52.8,27.1,81.1,88.3,84.8,94.7,77.6,48.6,24.2,75.4,86.2,82.8,92.6,66.3,38.3,77.0,70.4,89.1,9.6,0.6,11.4,2.6,27.6
2022-06-24,Bremen,04,1719017,619560,594862,447298,72690,91.1,48.7,22.8,78.4,102.4,104.1,98.8,87.5,44.1,19.7,72.6,98.7,98.9,98.2,65.8,27.5,77.0,70.1,90.9,10.7,0.5,12.8,3.0,32.7
2022-06-24,Nordrhein-Westfalen,05,41679193,14633914,14213372,11651496,1739055,81.6,51.2,28.1,80.5,90.8,88.9,94.3,79.3,48.2,24.4,75.0,88.4,86.0,93.1,65.0,34.5,75.8,69.1,88.7,9.7,0.6,11.6,3.0,28.2
2022-06-24,Hessen,06,13670448,4922897,4729500,3777836,402998,78.2,48.2,23.7,75.6,87.1,84.7,91.9,75.2,43.0,20.7,68.2,84.2,81.4,89.7,60.0,30.1,70.1,63.2,84.1,6.4,0.4,7.7,2.1,18.8
2022-06-24,Rheinland-Pfalz,07,9091013,3235941,3097201,2577919,298479,79.0,48.4,23.7,76.1,87.7,83.7,94.8,75.6,44.4,21.6,70.0,84.2,80.3,91.3,62.9,32.5,73.1,65.9,86.1,7.3,0.5,8.7,2.0,20.7
2022-06-24,Baden-Württemberg,08,23592546,8392084,8256691,6717954,494004,75.6,43.9,19.4,70.8,84.7,81.7,90.8,74.4,40.5,17.1,66.3,83.7,80.5,90.2,60.5,29.8,70.8,64.0,84.7,4.4,0.3,5.3,1.2,13.7
2022-06-24,Bayern,09,27721852,9891843,9872353,7680656,567741,75.3,46.0,21.3,74.3,83.8,81.0,89.4,75.1,43.1,19.4,69.9,84.0,81.3,89.6,58.5,26.5,68.3,60.8,83.6,4.3,0.3,5.2,1.2,13.3
2022-06-24,Saarland,10,2345827,821994,807657,674863,74943,83.5,47.0,18.8,78.6,92.2,90.4,95.2,82.1,43.7,16.9,73.4,90.9,88.5,94.9,68.6,33.2,78.6,71.6,89.8,7.6,0.5,8.9,2.3,19.6
2022-06-24,Berlin,11,8158391,2887708,2855519,2290415,228700,78.8,45.9,26.0,72.4,88.3,84.1,97.9,77.9,43.0,24.1,67.8,87.6,83.1,98.0,62.5,30.1,73.2,65.9,90.2,6.2,0.4,7.5,1.7,20.8
2022-06-24,Brandenburg,12,4851778,1720350,1723632,1391485,111277,68.0,33.3,11.0,60.1,76.2,72.3,82.1,68.1,30.0,9.2,54.9,76.9,71.8,84.4,55.0,19.5,64.2,53.4,80.5,4.4,0.3,5.2,1.4,11.0
2022-06-24,Mecklenburg-Vorpommern,13,3437911,1216914,1201131,955092,106225,75.5,34.3,10.6,63.1,84.7,79.8,91.8,74.6,30.9,8.6,57.8,83.9,78.5,91.9,59.3,21.1,68.7,57.9,84.6,6.6,0.5,7.8,1.4,17.0
2022-06-24,Sachsen,14,7332768,2675471,2621850,2008165,99950,65.9,25.3,7.7,47.4,75.0,67.9,85.5,64.6,23.6,6.8,44.5,73.7,66.5,84.3,49.5,14.3,58.0,47.1,74.2,2.5,0.2,2.9,0.5,6.4
2022-06-24,Sachsen-Anhalt,15,4481497,1617304,1602304,1241545,90230,74.2,31.2,8.7,58.1,83.1,77.4,91.2,73.5,28.6,7.6,53.4,82.7,76.5,91.2,56.9,17.3,65.9,53.9,82.6,4.1,0.4,4.9,1.0,10.3
2022-06-24,Thüringen,16,4126079,1506120,1477635,1125407,65812,71.0,30.7,11.4,54.6,79.8,73.9,88.3,69.7,29.4,10.7,52.4,78.4,71.5,88.3,53.1,18.8,61.5,50.3,77.6,3.1,0.2,3.7,1.1,7.3
2022-06-24,Bundesressorts,17,534814,201933,189507,142378,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
