Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-10-16,Deutschland,00,186724994,64798311,63481459,51808189,8931144,77.8,46.0,22.3,74.4,86.8,84.7,90.8,76.3,42.7,19.9,69.4,85.4,82.9,90.0,62.2,31.2,72.6,65.9,84.9,10.7,0.7,12.8,4.0,29.2
2022-10-16,Schleswig-Holstein,01,7208829,2355576,2325387,2045783,554580,80.6,60.5,30.8,94.1,87.7,85.1,92.3,79.6,57.6,29.9,88.5,86.9,84.4,91.3,70.0,47.9,80.3,74.3,90.7,19.0,1.0,22.6,6.3,50.7
2022-10-16,Hamburg,02,4555057,1605919,1563704,1231386,216714,86.6,52.2,29.5,80.1,97.0,96.6,98.0,84.3,46.8,24.1,75.3,95.0,94.0,97.7,66.4,29.0,78.2,72.7,91.8,11.7,1.0,14.0,5.0,36.4
2022-10-16,Niedersachsen,03,18843566,6400873,6225633,5360855,1135429,79.7,52.6,26.9,81.8,88.3,85.5,93.1,77.6,48.5,24.1,76.2,86.2,83.5,91.1,66.8,39.5,77.6,71.7,88.1,14.1,0.9,16.9,5.0,38.4
2022-10-16,Bremen,04,1770275,620820,596708,454146,113994,91.8,48.4,22.8,78.3,103.5,105.8,98.8,88.2,43.7,19.5,72.4,99.8,100.6,98.3,67.1,28.5,78.8,72.5,91.4,16.9,0.7,20.2,7.7,45.2
2022-10-16,Nordrhein-Westfalen,05,42588447,14649994,14237923,11765967,2493207,81.7,51.1,27.9,81.0,91.0,89.8,93.2,79.4,48.1,24.3,75.7,88.7,86.9,92.0,65.6,35.7,76.6,70.6,88.1,13.9,0.9,16.7,5.2,38.4
2022-10-16,Hessen,06,13998726,4939204,4745333,3823050,653922,78.5,48.2,23.9,75.7,87.5,85.8,90.8,75.4,43.0,20.8,68.3,84.5,82.4,88.6,60.7,31.0,71.0,64.7,83.5,10.4,0.7,12.5,4.2,28.6
2022-10-16,Rheinland-Pfalz,07,9298405,3239996,3102312,2602877,471747,78.9,48.1,23.5,76.6,87.7,84.6,93.1,75.5,44.1,21.4,70.5,84.3,81.2,89.7,63.4,33.6,73.7,67.3,85.1,11.5,0.8,13.7,3.9,31.0
2022-10-16,Baden-Württemberg,08,24088634,8411946,8281526,6789517,873832,75.6,43.8,19.5,71.3,84.8,82.5,89.3,74.4,40.6,17.2,67.0,83.9,81.4,88.8,61.0,30.7,71.5,65.3,83.8,7.9,0.6,9.4,2.9,22.4
2022-10-16,Bayern,09,28348006,9904121,9892715,7768480,1073431,75.2,45.8,21.2,74.8,83.8,81.7,88.0,75.1,43.0,19.4,70.6,84.1,82.0,88.2,59.0,27.6,69.0,62.0,82.8,8.1,0.6,9.7,3.0,23.2
2022-10-16,Saarland,10,2400755,822620,808817,680802,122146,83.7,46.8,18.7,78.8,92.6,91.7,94.0,82.3,43.6,17.0,73.9,91.4,89.9,93.7,69.3,34.2,79.5,73.4,89.1,12.4,0.8,14.6,4.5,30.4
2022-10-16,Berlin,11,8390356,2898220,2866822,2334252,395013,78.8,45.3,26.0,71.0,88.4,84.4,97.3,78.0,42.5,24.0,66.6,87.7,83.5,97.5,63.5,30.4,74.4,67.5,90.5,10.7,0.8,12.9,4.4,32.4
2022-10-16,Brandenburg,12,4955647,1722396,1726946,1409016,192255,67.9,32.8,11.0,59.1,76.2,73.2,80.7,68.0,29.6,9.3,54.2,76.9,72.8,83.0,55.5,20.2,64.9,54.9,79.5,7.6,0.5,9.0,2.8,18.1
2022-10-16,Mecklenburg-Vorpommern,13,3499674,1218249,1203499,965352,154025,75.6,34.0,10.7,62.2,84.8,81.0,90.1,74.7,30.8,8.7,57.2,84.1,79.8,90.3,59.9,21.8,69.5,59.6,83.5,9.6,0.8,11.2,2.7,23.4
2022-10-16,Sachsen,14,7466714,2679054,2627979,2034967,197382,66.3,25.1,7.7,46.8,75.4,68.8,85.1,65.0,23.5,6.9,44.2,74.1,67.4,84.0,50.3,14.9,59.0,48.5,74.5,4.9,0.4,5.8,1.5,12.1
2022-10-16,Sachsen-Anhalt,15,4577593,1619209,1605851,1259816,162603,74.6,31.0,8.7,57.4,83.8,78.8,90.6,74.0,28.5,7.7,53.1,83.4,78.0,90.7,58.1,18.1,67.3,55.8,82.9,7.5,0.6,8.8,2.1,17.9
2022-10-16,Thüringen,16,4196924,1508032,1480559,1138099,119129,71.5,30.6,11.4,54.2,80.4,75.2,87.6,70.2,29.3,10.7,52.2,79.0,72.8,87.7,54.0,19.4,62.6,51.9,77.6,5.6,0.3,6.7,2.1,13.0
2022-10-16,Bundesressorts,17,537386,202082,189745,143824,1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
