Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-02-11,Deutschland,00,167886091,63275979,62180725,46032412,76.1,40.4,19.8,64.4,85.5,79.0,88.7,74.8,34.9,13.2,60.4,84.7,82.8,88.4,55.4,25.0,64.7,58.6,76.2
2022-02-11,Schleswig-Holstein,01,6360506,2329407,2308568,1856240,80.0,52.1,26.8,80.4,89.9,84.6,91.3,79.3,44.3,17.9,73.7,90.2,88.8,92.6,63.8,34.2,73.7,66.7,86.1
2022-02-11,Hamburg,02,3892498,1509586,1488692,1001936,81.5,42.4,25.3,63.9,92.1,87.9,89.9,80.4,35.9,15.6,61.5,91.7,92.7,89.4,54.1,21.9,63.7,60.0,73.2
2022-02-11,Niedersachsen,03,16700136,6238735,6107492,4786399,78.0,45.4,23.8,69.7,87.1,78.5,91.3,76.3,38.3,14.1,65.4,86.1,83.8,90.4,59.8,32.2,69.6,64.3,79.4
2022-02-11,Bremen,04,1578808,609982,596442,420454,89.7,41.9,20.1,67.6,101.6,99.9,97.0,87.7,36.0,12.5,63.7,100.1,102.0,96.0,61.8,22.1,72.6,66.7,84.7
2022-02-11,Nordrhein-Westfalen,05,37840935,14333636,13944619,10371172,80.0,45.9,24.7,70.0,89.5,82.8,92.0,77.8,39.8,16.9,65.8,87.8,86.2,91.0,57.9,27.8,67.7,61.6,79.5
2022-02-11,Hessen,06,12507602,4801607,4616164,3341465,76.3,41.1,20.8,64.6,85.8,80.1,88.7,73.4,33.9,12.5,58.6,83.3,81.7,86.6,53.1,24.9,62.2,57.0,72.5
2022-02-11,Rheinland-Pfalz,07,8300873,3157817,3029471,2280344,77.1,42.0,20.9,66.4,86.3,78.5,91.1,73.9,35.8,13.8,61.3,83.4,80.6,88.4,55.6,27.4,64.8,58.8,75.5
2022-02-11,Baden-Württemberg,08,21880791,8168931,8120147,6071934,73.6,37.9,17.5,61.2,83.1,76.8,87.5,73.1,33.1,11.7,57.6,83.3,81.5,87.0,54.7,26.4,64.1,59.1,74.2
2022-02-11,Bayern,09,25873579,9675722,9684159,7017953,73.6,40.7,19.4,65.5,82.6,76.8,86.5,73.7,36.3,13.8,62.6,83.3,81.7,86.4,53.4,22.2,62.6,56.3,75.3
2022-02-11,Saarland,10,2175603,807769,798215,619081,82.1,41.3,16.9,68.8,91.3,84.3,92.3,81.1,35.8,11.0,63.9,90.8,89.8,92.4,62.9,29.4,72.2,66.2,81.8
2022-02-11,Berlin,11,7550113,2828547,2782446,2069117,77.2,41.0,23.6,63.9,86.9,80.3,91.4,75.9,36.2,17.8,60.5,86.1,83.8,91.5,56.5,25.8,66.2,59.8,81.1
2022-02-11,Brandenburg,12,4582102,1747020,1720251,1227525,69.0,27.8,9.2,50.8,77.9,68.0,82.1,68.0,24.1,5.6,47.0,77.5,73.2,84.0,48.5,15.4,56.7,48.8,68.7
2022-02-11,Mecklenburg-Vorpommern,13,3164781,1190388,1179094,861133,73.9,29.6,9.0,54.8,83.3,75.7,87.3,73.2,24.7,4.3,49.6,83.2,79.6,88.3,53.5,16.4,62.1,52.6,76.0
2022-02-11,Sachsen,14,6937858,2636439,2575747,1827065,65.0,22.6,6.6,42.8,74.1,66.1,80.9,63.5,20.1,4.4,40.1,72.8,66.4,82.2,45.0,11.9,52.9,43.4,66.8
2022-02-11,Sachsen-Anhalt,15,4128875,1560324,1569485,1106966,71.6,26.4,7.2,49.8,80.6,71.6,84.5,72.0,22.7,4.3,45.2,81.6,77.1,87.9,50.8,13.2,58.8,48.0,73.9
2022-02-11,Thüringen,16,3885868,1478580,1465637,1035911,69.7,27.6,9.9,49.6,78.7,70.4,84.2,69.1,25.6,8.0,47.3,78.2,73.0,85.7,48.9,15.4,56.8,46.7,71.2
2022-02-11,Bundesressorts,17,525163,201489,194096,137717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
