Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_00bis04_min1,Impfungen_gesamt_gi,Impfungen_gesamt_00bis04_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfungen_gesamt_boost3,Impfungen_gesamt_boost4,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2023-12-18,Deutschland,00,196236875,64940227,3097,63576779,2019,52201191,13374390,3704298,704765,78.0,46.1,22.4,74.5,87.0,84.8,91.1,76.4,42.9,20.0,69.6,85.5,83.0,90.1,62.7,31.7,73.1,66.4,85.5,16.1,1.1,19.2,7.2,41.2
2023-12-18,Schleswig-Holstein,01,7772806,2357453,532,2327512,478,2061405,772415,278635,47649,80.7,60.6,30.8,94.3,87.8,85.1,92.3,79.7,57.6,29.8,88.7,87.0,84.4,91.4,70.5,48.7,80.9,74.9,91.3,26.4,1.8,31.5,12.1,64.8
2023-12-18,Hamburg,02,4793691,1608664,54,1566034,30,1246018,316294,102860,16446,86.8,52.4,29.8,80.1,97.2,96.7,98.2,84.5,47.0,24.3,75.4,95.2,94.1,97.8,67.2,29.5,79.1,73.4,93.1,17.1,1.5,20.4,9.1,48.4
2023-12-18,Niedersachsen,03,19914008,6411612,221,6230869,141,5393923,1609200,485260,61960,79.9,52.7,27.0,81.8,88.4,85.6,93.4,77.6,48.6,24.2,76.3,86.3,83.5,91.2,67.2,40.0,78.0,72.2,88.5,20.0,1.4,24.0,8.7,51.4
2023-12-18,Bremen,04,1863179,622468,7,597460,NA,457459,153127,42558,5444,92.0,48.6,23.0,78.6,103.7,105.9,99.3,88.3,43.9,19.6,72.7,99.9,100.7,98.4,67.6,29.0,79.4,73.1,91.8,22.6,0.9,27.1,12.6,56.2
2023-12-18,Nordrhein-Westfalen,05,45057110,14672308,792,14252647,446,11853430,3450221,1008610,351554,81.9,51.2,28.1,81.1,91.1,89.9,93.4,79.5,48.2,24.5,75.8,88.7,86.9,92.1,66.1,36.2,77.2,71.0,88.7,19.2,1.3,23.1,8.8,50.0
2023-12-18,Hessen,06,14739746,4972604,174,4773222,53,3858042,994914,265588,37842,79.0,48.5,24.1,76.0,88.1,86.3,91.6,75.8,43.3,21.0,68.7,85.0,82.9,89.2,61.3,31.6,71.7,65.2,84.2,15.8,1.2,18.9,7.8,40.8
2023-12-18,Rheinland-Pfalz,07,9782708,3248823,67,3107478,36,2620407,705471,193706,25186,79.1,48.3,23.7,76.7,88.0,84.8,93.6,75.7,44.2,21.5,70.7,84.4,81.3,89.8,63.8,34.1,74.2,67.7,85.5,17.2,1.2,20.5,7.2,43.9
2023-12-18,Baden-Württemberg,08,25175003,8435340,384,8295802,282,6844465,1446017,374982,46237,75.8,43.9,19.6,71.4,85.0,82.7,89.7,74.6,40.6,17.3,67.0,84.0,81.5,89.0,61.5,31.0,72.1,65.7,84.6,13.0,1.0,15.6,5.8,35.0
2023-12-18,Bayern,09,29541907,9920305,499,9903074,332,7817528,1702164,437483,51818,75.3,45.9,21.2,74.9,83.9,81.7,88.2,75.2,43.1,19.5,70.7,84.1,82.1,88.2,59.3,28.0,69.4,62.4,83.3,12.9,0.9,15.4,5.5,35.1
2023-12-18,Saarland,10,2495985,823766,13,809265,12,683701,171964,37483,3430,83.9,46.8,18.8,78.9,92.8,91.8,94.2,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.6,34.5,79.8,73.7,89.4,17.5,1.0,20.5,7.0,41.6
2023-12-18,Berlin,11,8918113,2906607,239,2871298,135,2363134,647450,200648,32699,79.0,45.5,26.2,71.1,88.6,84.6,97.7,78.1,42.7,24.2,66.8,87.9,83.7,97.6,64.3,31.0,75.3,68.4,91.4,17.6,1.4,21.0,9.4,48.1
2023-12-18,Brandenburg,12,5165482,1724863,22,1728252,12,1418357,312813,69790,6196,68.0,32.9,11.0,59.2,76.3,73.2,80.9,68.1,29.7,9.3,54.3,76.9,72.8,83.0,55.9,20.5,65.3,55.3,80.0,12.3,0.8,14.6,5.1,28.6
2023-12-18,Mecklenburg-Vorpommern,13,3622598,1220107,18,1204352,NA,970880,223435,41801,3442,75.7,34.1,10.7,62.2,84.9,81.0,90.3,74.8,30.9,8.8,57.3,84.2,79.8,90.3,60.3,22.2,69.8,59.9,83.8,13.9,1.0,16.3,4.9,32.5
2023-12-18,Sachsen,14,7768247,2681695,38,2630305,26,2050758,387168,81474,9485,66.3,25.1,7.7,46.9,75.5,68.8,85.2,65.1,23.6,7.0,44.3,74.2,67.5,84.0,50.7,15.3,59.5,48.9,75.0,9.6,0.7,11.4,3.7,22.6
2023-12-18,Sachsen-Anhalt,15,4756700,1622161,22,1607355,27,1270419,272158,51712,2754,74.8,31.0,8.8,57.5,84.0,78.9,90.9,74.1,28.6,7.8,53.2,83.5,78.1,90.8,58.6,18.5,67.8,56.3,83.5,12.5,0.9,14.7,4.1,29.2
2023-12-18,Thüringen,16,4320123,1509274,10,1481678,NA,1145020,199600,30943,2496,71.6,30.6,11.5,54.3,80.5,75.2,87.7,70.3,29.3,10.8,52.3,79.1,72.9,87.7,54.3,19.7,63.0,52.2,78.1,9.5,0.5,11.1,3.7,21.6
2023-12-18,Bundesressorts,17,549469,202177,5,190176,NA,146245,9979,765,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
