Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-02-15,Deutschland,00,168379004,63320634,62316945,46345147,76.1,40.6,20.1,64.5,85.5,79.0,88.7,74.9,35.6,14.2,60.7,84.8,82.9,88.4,55.7,25.7,65.1,59.1,76.4
2022-02-15,Schleswig-Holstein,01,6385331,2330879,2314845,1873331,80.1,52.5,27.3,80.6,90.0,84.6,91.3,79.5,45.5,19.8,74.2,90.3,88.9,92.6,64.4,35.4,74.2,67.3,86.4
2022-02-15,Hamburg,02,3906317,1510664,1492104,1011296,81.5,42.6,25.6,64.0,92.2,88.0,89.9,80.5,36.6,16.6,61.8,91.9,92.8,89.5,54.6,22.7,64.3,60.6,73.6
2022-02-15,Niedersachsen,03,16750459,6243731,6122717,4816531,78.0,45.7,24.2,69.8,87.1,78.5,91.3,76.5,39.2,15.7,65.7,86.2,83.9,90.5,60.2,33.0,70.0,64.8,79.7
2022-02-15,Bremen,04,1582862,610533,597732,422674,89.8,42.3,20.6,67.7,101.7,99.9,97.0,87.9,36.8,13.6,64.0,100.2,102.2,96.1,62.1,22.6,73.0,67.1,84.9
2022-02-15,Nordrhein-Westfalen,05,37958389,14344637,13974996,10447457,80.0,46.1,25.1,70.1,89.6,82.8,92.0,78.0,40.5,18.0,66.1,87.9,86.3,91.0,58.3,28.6,68.1,62.1,79.8
2022-02-15,Hessen,06,12549340,4805900,4628344,3366735,76.4,41.4,21.3,64.7,85.9,80.2,88.7,73.5,34.7,13.9,59.0,83.4,81.8,86.6,53.5,25.5,62.6,57.6,72.8
2022-02-15,Rheinland-Pfalz,07,8332872,3159960,3037046,2302636,77.1,42.2,21.3,66.5,86.3,78.6,91.1,74.1,36.8,15.3,61.6,83.5,80.8,88.4,56.2,28.1,65.4,59.6,75.8
2022-02-15,Baden-Württemberg,08,21934378,8174583,8137411,6102831,73.6,38.1,17.8,61.3,83.1,76.9,87.5,73.3,33.8,12.6,57.9,83.4,81.6,87.0,55.0,26.9,64.4,59.5,74.4
2022-02-15,Bayern,09,25943979,9681817,9704569,7061908,73.7,40.9,19.7,65.6,82.6,76.9,86.6,73.9,36.9,14.6,62.9,83.4,81.9,86.4,53.7,22.8,62.9,56.7,75.5
2022-02-15,Saarland,10,2180544,808179,799728,622107,82.1,41.5,17.2,68.9,91.3,84.3,92.3,81.3,36.4,11.8,64.3,90.9,89.9,92.5,63.2,30.0,72.5,66.6,82.0
2022-02-15,Berlin,11,7575601,2830630,2789312,2085686,77.3,41.2,23.9,64.0,87.0,80.3,91.4,76.1,37.0,18.9,60.9,86.3,84.0,91.6,56.9,26.5,66.7,60.4,81.4
2022-02-15,Brandenburg,12,4594928,1748069,1723870,1235703,69.1,28.0,9.4,50.9,77.9,68.1,82.1,68.1,24.6,6.1,47.3,77.6,73.3,84.1,48.8,15.8,57.1,49.2,69.0
2022-02-15,Mecklenburg-Vorpommern,13,3170592,1190900,1180585,864941,73.9,29.7,9.1,54.9,83.4,75.7,87.3,73.3,24.9,4.6,49.8,83.2,79.7,88.3,53.7,16.8,62.4,52.9,76.2
2022-02-15,Sachsen,14,6956431,2638207,2580294,1839337,65.0,22.7,6.7,43.0,74.1,66.1,80.9,63.6,20.4,4.6,40.4,72.9,66.5,82.3,45.3,12.4,53.2,43.8,67.1
2022-02-15,Sachsen-Anhalt,15,4137122,1561032,1571494,1112497,71.6,26.5,7.3,49.9,80.6,71.7,84.5,72.1,22.9,4.5,45.4,81.7,77.2,88.0,51.0,13.7,59.1,48.3,74.1
2022-02-15,Thüringen,16,3894217,1479404,1467718,1041385,69.8,27.8,10.0,49.8,78.7,70.4,84.2,69.2,25.7,8.1,47.5,78.3,73.1,85.7,49.1,15.9,57.0,47.0,71.4
2022-02-15,Bundesressorts,17,525642,201509,194180,138092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
