Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-11-16,Deutschland,00,188965823,64814070,63500410,51962819,10982633,77.9,46.1,22.4,74.4,86.9,84.7,90.8,76.3,42.8,19.9,69.5,85.4,83.0,90.0,62.4,31.4,72.8,66.1,85.1,13.2,0.9,15.8,5.4,34.8
2022-11-16,Schleswig-Holstein,01,7314665,2356169,2326357,2052394,652242,80.6,60.6,30.9,94.2,87.8,85.1,92.3,79.6,57.6,29.9,88.6,87.0,84.4,91.4,70.2,48.3,80.6,74.6,90.9,22.3,1.4,26.6,8.9,57.1
2022-11-16,Hamburg,02,4606979,1606417,1564745,1238983,259500,86.6,52.3,29.6,80.1,97.0,96.6,98.0,84.4,46.9,24.2,75.4,95.1,94.0,97.7,66.8,29.3,78.6,73.0,92.5,14.0,1.2,16.8,6.8,41.6
2022-11-16,Niedersachsen,03,19075743,6403130,6227835,5375126,1348876,79.8,52.7,26.9,81.8,88.3,85.5,93.1,77.6,48.6,24.1,76.2,86.2,83.5,91.1,67.0,39.8,77.8,71.9,88.2,16.8,1.1,20.1,6.6,44.4
2022-11-16,Bremen,04,1791373,621311,597016,455681,132758,91.8,48.5,22.9,78.4,103.5,105.8,98.9,88.3,43.8,19.6,72.5,99.9,100.6,98.3,67.4,28.8,79.1,72.8,91.6,19.6,0.7,23.5,10.1,50.4
2022-11-16,Nordrhein-Westfalen,05,43057735,14653826,14242328,11795920,2924305,81.8,51.1,28.0,81.1,91.0,89.8,93.2,79.5,48.1,24.4,75.7,88.7,86.9,92.0,65.8,35.9,76.8,70.7,88.3,16.3,1.0,19.6,6.8,43.8
2022-11-16,Hessen,06,14164374,4934929,4741660,3830783,819785,78.4,48.2,23.9,75.7,87.4,85.7,90.7,75.3,43.0,20.9,68.3,84.4,82.4,88.5,60.9,31.1,71.2,64.8,83.7,13.0,1.0,15.6,5.9,34.7
2022-11-16,Rheinland-Pfalz,07,9412171,3241234,3103473,2609864,576127,78.9,48.2,23.6,76.6,87.8,84.7,93.2,75.6,44.2,21.4,70.6,84.3,81.2,89.7,63.6,33.8,73.9,67.5,85.2,14.0,0.9,16.7,5.3,36.8
2022-11-16,Baden-Württemberg,08,24395780,8415801,8285245,6811191,1151730,75.7,43.9,19.5,71.4,84.8,82.5,89.4,74.5,40.6,17.3,67.0,83.9,81.4,88.8,61.2,30.9,71.7,65.5,84.1,10.4,0.8,12.4,4.3,28.5
2022-11-16,Bayern,09,28680139,9907499,9896719,7791135,1375527,75.2,45.9,21.2,74.8,83.8,81.7,88.0,75.1,43.1,19.4,70.7,84.1,82.0,88.2,59.1,27.9,69.2,62.2,83.0,10.4,0.7,12.5,4.1,29.1
2022-11-16,Saarland,10,2428326,822795,809023,682163,147975,83.8,46.8,18.8,78.8,92.6,91.7,94.0,82.4,43.7,17.0,73.9,91.4,89.9,93.7,69.4,34.4,79.7,73.6,89.2,15.1,0.9,17.7,5.8,36.3
2022-11-16,Berlin,11,8510868,2899566,2868119,2345042,502092,78.8,45.4,26.1,71.0,88.4,84.5,97.4,78.0,42.6,24.1,66.7,87.8,83.6,97.5,63.8,30.7,74.7,67.8,90.8,13.7,1.0,16.3,6.4,39.3
2022-11-16,Brandenburg,12,5014526,1722785,1727503,1413467,245737,67.9,32.9,11.0,59.1,76.2,73.2,80.7,68.1,29.7,9.3,54.2,76.9,72.8,83.0,55.7,20.4,65.1,55.1,79.7,9.7,0.6,11.5,3.8,22.8
2022-11-16,Mecklenburg-Vorpommern,13,3537736,1218532,1203902,967964,188789,75.6,34.1,10.7,62.2,84.8,81.0,90.1,74.7,30.9,8.8,57.2,84.1,79.8,90.3,60.1,22.0,69.6,59.8,83.6,11.7,0.9,13.8,3.7,28.0
2022-11-16,Sachsen,14,7557891,2679811,2628957,2041977,279814,66.3,25.1,7.7,46.8,75.4,68.8,85.2,65.0,23.6,6.9,44.2,74.2,67.4,84.0,50.5,15.1,59.2,48.7,74.7,6.9,0.5,8.2,2.4,16.7
2022-11-16,Sachsen-Anhalt,15,4632245,1619800,1606465,1264161,211705,74.7,31.0,8.8,57.4,83.8,78.8,90.7,74.1,28.6,7.7,53.1,83.4,78.1,90.7,58.3,18.4,67.5,56.1,83.1,9.8,0.8,11.5,3.0,23.0
2022-11-16,Thüringen,16,4239336,1508373,1481036,1141513,157309,71.5,30.6,11.5,54.3,80.4,75.2,87.6,70.2,29.3,10.8,52.2,79.0,72.9,87.7,54.1,19.5,62.8,52.0,77.8,7.5,0.4,8.8,2.8,17.1
2022-11-16,Bundesressorts,17,545936,202092,190027,145455,8362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
