Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-04-07,Deutschland,00,172332148,63706942,63225075,49010374,76.6,42.0,21.8,65.5,85.9,79.5,88.9,76.0,39.2,18.9,63.0,85.6,83.9,88.8,58.9,30.1,68.5,62.8,79.1
2022-04-07,Schleswig-Holstein,01,6662101,2343604,2351907,2100371,80.5,54.5,30.1,81.7,90.2,84.9,91.4,80.8,51.7,28.6,77.5,90.9,89.8,92.9,72.2,43.0,78.3,71.7,89.8
2022-04-07,Hamburg,02,4090546,1540889,1539967,1118149,83.2,45.1,27.5,67.3,93.8,89.7,91.2,83.1,41.9,22.9,65.7,94.2,95.3,91.4,60.4,27.7,70.9,67.4,79.8
2022-04-07,Niedersachsen,03,17161848,6283675,6220672,5090331,78.5,47.4,26.6,70.8,87.5,79.0,91.5,77.7,44.2,23.1,67.9,87.0,84.9,90.8,63.6,38.5,73.8,69.0,82.5
2022-04-07,Bremen,04,1615724,614768,607087,442115,90.4,43.7,22.2,69.0,102.2,100.7,97.2,89.3,41.0,19.0,66.7,101.3,103.6,96.5,65.0,26.6,76.2,70.6,87.4
2022-04-07,Nordrhein-Westfalen,05,38823788,14428518,14160381,11045078,80.5,47.8,27.4,71.0,89.9,83.2,92.1,79.0,44.3,23.3,68.2,88.6,87.2,91.3,61.6,33.8,71.8,66.3,82.5
2022-04-07,Hessen,06,12854269,4834291,4699088,3572842,76.8,42.8,23.2,65.7,86.2,80.6,88.9,74.7,38.9,19.6,61.2,84.2,82.8,87.0,56.8,30.2,66.2,61.5,75.8
2022-04-07,Rheinland-Pfalz,07,8517644,3181172,3083259,2420558,77.6,43.7,23.2,67.4,86.7,79.1,91.3,75.2,40.8,20.7,63.9,84.3,81.8,88.8,59.1,32.8,68.5,63.2,78.1
2022-04-07,Baden-Württemberg,08,22328688,8217948,8242730,6349666,74.0,39.2,19.1,62.0,83.4,77.3,87.7,74.2,36.7,16.4,59.8,84.1,82.5,87.4,57.2,30.1,66.8,62.1,76.4
2022-04-07,Bayern,09,26457795,9730829,9831280,7400599,74.1,41.9,21.0,66.4,82.9,77.3,86.7,74.8,39.9,18.6,64.8,84.1,82.8,86.8,56.3,26.6,65.8,60.0,77.6
2022-04-07,Saarland,10,2223107,811769,809976,650893,82.5,42.5,18.4,69.7,91.6,84.7,92.4,82.3,39.8,16.1,66.7,91.7,91.0,92.8,66.1,34.4,75.7,70.4,84.1
2022-04-07,Berlin,11,7738612,2847464,2826239,2195284,77.7,42.4,25.3,65.0,87.4,80.8,91.6,77.1,40.1,22.8,63.0,87.0,84.9,92.0,59.9,30.0,70.1,64.2,83.8
2022-04-07,Brandenburg,12,4709676,1757870,1748535,1316143,69.5,29.2,10.6,52.0,78.2,68.5,82.2,69.1,27.0,8.5,49.8,78.4,74.4,84.4,52.0,19.2,60.7,53.0,72.2
2022-04-07,Mecklenburg-Vorpommern,13,3250714,1198194,1199687,918766,74.4,30.9,10.3,56.2,83.7,76.2,87.5,74.5,28.1,7.8,53.0,84.2,81.1,88.7,57.0,21.0,66.1,57.1,79.2
2022-04-07,Sachsen,14,7131326,2654118,2620107,1958617,65.4,23.6,7.5,44.0,74.5,66.6,81.1,64.6,22.4,6.3,42.6,73.8,67.7,82.8,48.3,15.1,56.5,47.0,70.6
2022-04-07,Sachsen-Anhalt,15,4248624,1570377,1597988,1188239,72.0,27.7,8.4,51.1,81.0,72.2,84.7,73.3,25.8,7.0,48.7,82.8,78.7,88.5,54.5,17.4,63.0,52.6,77.5
2022-04-07,Thüringen,16,3986296,1489403,1491148,1100269,70.2,29.0,11.2,51.0,79.1,71.0,84.4,70.3,28.2,10.4,50.3,79.3,74.4,86.2,51.9,18.8,60.1,50.2,74.4
2022-04-07,Bundesressorts,17,531390,202053,195024,142454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
