Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_voll,Impfungen_gesamt_boost,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_voll,Impfquote_05bis17_voll,Impfquote_05bis11_voll,Impfquote_12bis17_voll,Impfquote_18plus_voll,Impfquote_18bis59_voll,Impfquote_60plus_voll,Impfquote_gesamt_boost,Impfquote_12bis17_boost,Impfquote_18plus_boost,Impfquote_18bis59_boost,Impfquote_60plus_boost
2022-02-24,Deutschland,00,169657904,63428909,62645144,47189282,76.3,41.1,20.7,64.8,85.6,79.1,88.7,75.3,37.0,16.0,61.5,85.1,83.3,88.5,56.7,27.1,66.2,60.3,77.2
2022-02-24,Schleswig-Holstein,01,6464907,2334876,2330101,1933672,80.2,53.3,28.5,81.0,90.0,84.7,91.3,80.0,48.4,24.1,75.5,90.5,89.2,92.7,66.4,37.9,75.5,68.7,87.5
2022-02-24,Hamburg,02,3992735,1526427,1515564,1058648,82.4,43.7,26.3,65.6,93.1,88.9,90.7,81.8,39.0,19.5,63.5,93.1,94.0,90.6,57.1,24.5,67.3,63.5,76.7
2022-02-24,Niedersachsen,03,16885706,6254320,6158501,4905488,78.1,46.3,25.1,70.1,87.2,78.6,91.4,76.9,41.2,18.7,66.4,86.5,84.2,90.6,61.3,34.8,71.2,66.2,80.5
2022-02-24,Bremen,04,1592326,611520,600985,427940,89.9,42.7,21.2,68.0,101.8,100.1,97.1,88.4,38.4,15.7,65.0,100.5,102.7,96.2,62.9,23.8,73.8,68.1,85.5
2022-02-24,Nordrhein-Westfalen,05,38232129,14366157,14038319,10636641,80.1,46.6,25.8,70.3,89.7,82.9,92.0,78.3,41.9,19.9,66.9,88.1,86.6,91.1,59.3,30.3,69.3,63.5,80.6
2022-02-24,Hessen,06,12641795,4812910,4653076,3427473,76.5,41.8,21.9,65.0,85.9,80.3,88.8,73.9,36.3,16.1,59.8,83.7,82.2,86.7,54.5,26.9,63.7,58.8,73.5
2022-02-24,Rheinland-Pfalz,07,8389985,3164878,3052305,2339987,77.2,42.7,21.9,66.8,86.4,78.6,91.1,74.5,38.1,17.1,62.5,83.7,81.1,88.5,57.1,29.8,66.3,60.8,76.5
2022-02-24,Baden-Württemberg,08,22065411,8185550,8176238,6184363,73.7,38.5,18.2,61.5,83.2,77.0,87.5,73.6,34.9,14.1,58.7,83.6,81.9,87.1,55.7,28.0,65.2,60.3,75.0
2022-02-24,Bayern,09,26114868,9695240,9751502,7172548,73.8,41.2,20.2,65.8,82.7,77.0,86.6,74.2,38.1,16.3,63.6,83.6,82.2,86.5,54.6,24.0,63.9,57.8,76.2
2022-02-24,Saarland,10,2193316,809045,803204,630556,82.2,41.8,17.7,69.2,91.3,84.4,92.3,81.6,37.7,13.5,65.2,91.2,90.3,92.6,64.1,31.6,73.4,67.7,82.6
2022-02-24,Berlin,11,7625559,2834366,2801713,2119589,77.4,41.6,24.4,64.3,87.1,80.4,91.4,76.5,38.2,20.5,61.6,86.5,84.3,91.7,57.8,27.5,67.8,61.6,82.1
2022-02-24,Brandenburg,12,4638341,1751537,1733922,1265671,69.2,28.5,9.9,51.3,78.0,68.2,82.2,68.5,25.5,7.0,48.3,77.9,73.8,84.2,50.0,17.0,58.4,50.6,70.2
2022-02-24,Mecklenburg-Vorpommern,13,3196757,1192805,1187512,882294,74.1,30.2,9.6,55.4,83.4,75.8,87.3,73.7,26.1,5.9,50.9,83.6,80.2,88.5,54.8,18.1,63.6,54.3,77.2
2022-02-24,Sachsen,14,7002673,2641796,2591997,1870320,65.1,23.0,6.9,43.2,74.2,66.2,80.9,63.9,20.9,5.0,41.0,73.1,66.9,82.4,46.1,13.3,54.0,44.7,67.9
2022-02-24,Sachsen-Anhalt,15,4171576,1563754,1580201,1135532,71.7,26.9,7.7,50.3,80.7,71.8,84.6,72.5,23.8,5.3,46.5,82.0,77.7,88.1,52.1,14.9,60.3,49.6,75.1
2022-02-24,Thüringen,16,3922008,1482030,1475452,1058859,69.9,28.2,10.5,50.2,78.8,70.5,84.2,69.6,26.5,8.8,48.5,78.6,73.6,85.9,49.9,16.7,58.0,48.0,72.3
2022-02-24,Bundesressorts,17,527812,201698,194552,139701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
